"model","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","rmse_timing","rmse_timing_nNA","rmse_intake","rmse_intake_nNA","ID"
"FPM_Time",32,75.7476048458998,1,7.48000450302933,8.13032956730283,0.02966144549507,0.00540931024575855,78.4506469626821,1.57479728095956,0,0.644588035752424,0,77
"FPM_Time",65,148.361255999936,1,25.2940141885758,25.6533231434269,-0.111089840759927,-0.110813618373076,159.352876007761,0.800101275454743,0,0.662896046115118,0,78
"FPM_Time",38,94.1152851273054,1,16.7020755518728,15.7667464568306,0.0356547799439147,0.0554282288678174,93.1601480322167,0.215928897868987,0,0.629852929969435,0,79
"FPM_Time",29,196.910928636775,1,29.1833449174663,29.3373256871538,-0.122890683954261,-0.125103297437556,71.0959000019588,2.80570984069711,0,0.214866285837446,0,80
"FPM_Time",57,138.731470139875,1,23.773616004392,22.6141454383742,0.509476550034147,0.549691054673963,139.740217047214,0.093962791993086,0,0.622564493079044,0,81
"FPM_Time",46,111.042964994687,1,43.5446844168366,40.8812456019161,0.303060050794938,0.369666481181676,112.77280455368,0.1072878579261,0,0.657665593427416,0,82
"FPM_Time",17,121.106064706367,1,19.8654494645366,19.9647034283344,0.717357258504419,0.72016652499409,41.6769062551335,0.0167007325325134,0,0.232491609199868,0,83
"FPM_Time",80,106.048210514533,1,29.9660232037486,28.1417003920346,-0.0292388766454914,0.0137850642147783,196.126616473398,0.365178607550655,0,0.682458209617645,0,84
"FPM_Time",41,48.0288646581214,1,36.7999076112286,32.066822894245,-0.0477812155548772,0.158489749200817,100.514891044474,0.221069352696361,0,0.729270885541377,0,85
"FPM_Time",45,38.078658780882,1,11.0883874472641,10.3292200192809,0.168577617109756,0.168512216210365,110.321221738388,0.212729704556251,0,0.698842304518916,0,86
"FPM_Time",102,123.282280319991,1,19.4767566461576,19.5368757672823,-0.00896418718135553,-0.00162234705895546,250.06143599498,0.343640933868638,0,0.68176214422791,0,87
"FPM_Time",83,102.738718097335,1,15.5547985756138,15.4298417393895,0.335431983933977,0.356570286600379,203.481369591865,0.118510344659873,0,0.694756064950588,0,88
"FPM_Time",44,120.306673084588,1,11.9728189780024,11.2164049024705,0.153061962449799,0.175879789834289,107.869640505785,0.345893295028295,0,0.687552702278676,0,89
"FPM_Time",67,61.3551130949829,1,19.793417804715,18.6229321012029,0.109571715940922,0.126816671483849,164.256042563968,0.0980116922267796,0,0.710349847555967,0,90
"FPM_Time",98,248.740333474773,1,40.8526846320901,42.0692846482352,0.388353984313988,0.369132534268901,240.255107237998,0.0492913442383733,0,0.618217689733017,0,91
"FPM_Time",78,105.287839624732,1,8.99694670649922,9.87736954052121,0.656055686747162,0.611414390645781,191.223451041684,0.093726382837041,0,0.683408786214998,0,92
"FPM_Time",50,66.7798393279592,1,0.922411089363855,1.09756460877381,0.318591669951795,0.291702269998499,122.5791369418,0.343811161456114,0,0.68435795170121,0,93
"FPM_Time",54,16.9210724382273,1,8.45745313814916,11.3606602279178,0.382483668871793,-0.244734887970844,132.385466095849,1.14082577816979,0,0.710850116363798,0,94
"FPM_Time",82,182.596204219744,1,6.74279472045045,7.08024756705669,0.479810236093823,0.46409429661423,201.02979570414,0.0780185778373117,0,0.64150961133992,0,95
"FPM_Time",79,102.386145234184,1,17.7761645312166,16.837650432173,-0.11387453923012,-0.0982017435844341,193.675036506789,1.3432222582685,0,0.689618597755159,0,96
"FPM_Time",118,245.928058189378,1,41.6113391101571,42.1887945832774,0.0778391080082552,0.0665608965998679,289.286772687843,0.17480578760193,0,0.694455167749239,0,97
"FPM_Time",45,182.130756553601,1,13.3358150996396,13.018774651406,0.677790170563933,0.684662294659864,110.32122456798,0.0164197074681368,0,0.435730142962472,0,98
"FPM_Time",28,141.433209845417,1,20.6503215811497,21.1712672013164,-0.075596755898357,-0.0808920810144629,68.6443163835324,0.387584663557194,0,0.502644095819779,0,99
"FPM_Time",42,98.2723875609737,1,10.613243894437,11.3269279470801,0.223995701183836,0.206285191548651,102.966475530613,0.130773115606956,0,0.699947596327806,0,100
"FPM_Time",85,136.238096029025,1,18.2638212216877,17.3310002908825,0.282119600483316,0.312043199288473,208.384530062716,0.130191831299692,0,0.669964746074901,0,1
"FPM_Time",51,150.754191245457,1,10.7416531154222,11.2237925824602,0.168459725043167,0.154281412694763,125.030718979488,0.287807031143321,0,0.641529647920372,0,2
"FPM_Time",32,88.5205459230377,1,9.13146793301101,9.71953125680532,-0.0333335580311762,-0.0489456056230125,78.4506468937892,2.82300791247126,0,0.60877392376495,0,3
"FPM_Time",80,116.5216523337,1,28.3742456677156,27.565220189965,0.826059329243304,0.881172234785444,196.126621440984,0.0625370401386123,0,0.701310553499381,0,4
"FPM_Time",34,122.344157106011,1,16.4707375280622,15.890529826225,0.238378602886166,0.249655855089179,83.3538122735443,0.0662362221257634,0,0.488008517010433,0,5
"FPM_Time",49,108.394682647222,1,5.40896494061268,5.28869121531356,0.0989562378355325,0.0982952166352809,120.127552565621,0.244607537083312,0,0.673929165577195,0,6
"FPM_Time",56,143.588375429052,1,5.19898190142675,5.60388276562225,0.645528635414902,0.620027363618478,137.288665943405,0.0825713565288596,0,0.644847809080384,0,7
"FPM_Time",41,21.4536458232205,1,9.00124627892826,10.211818382144,0.620032401160625,0.629564827680588,100.514891083812,0.162839552375318,0,0.698144839066327,0,8
"FPM_Time",71,126.76619585219,1,19.7973718426838,20.2887054740852,0.116403690327861,0.115021131171883,174.062375006197,0.0984380456769771,0,0.712589601458756,0,9
"FPM_Time",62,112.389047259631,1,37.7983451286446,38.9641244819474,0.142249792408577,0.0942417039470624,151.998128101304,0.199225380040832,0,0.676971581086988,0,10
"FPM_Time",40,51.1264397725963,1,18.4186969545504,16.219632332708,0.499128972315474,0.60278064183658,98.0633089343941,0.102195934530117,0,0.704241727708571,0,11
"FPM_Time",61,138.28651698619,1,33.0961988341277,31.4894652635703,0.343151030811453,0.37844369361992,149.546547368783,0.0813532255305804,0,0.615902120507436,0,12
"FPM_Time",58,157.440605192271,1,11.6585396750703,11.0128141313009,0.644834593918765,0.666133139864943,142.191798668063,0.0464862989386244,0,0.657322375312066,0,13
"FPM_Time",45,18.0817392917552,1,10.6945512447377,9.8587291687727,0.274846926244177,0.157695738971233,110.321222290703,0.366918902176714,0,0.705223098112199,0,14
"FPM_Time",52,172.14590205502,1,29.8871907267187,31.159641894158,0.322914178118938,0.300498261795794,127.482300749948,0.0567960395019995,0,0.644422152652184,0,15
"FPM_Time",54,60.7512849314461,1,31.2465599774582,28.1369337921086,0.319110402955379,0.432581308431703,132.385466858461,0.067663861365345,0,0.700803246228303,0,16
"FPM_Time",82,131.924521472206,1,23.7763935429755,22.6003474217864,0.0326558985543983,0.060486173018012,201.029785705944,0.416476519967034,0,0.716223867203125,0,17
"FPM_Time",43,90.5991654183431,1,8.3846800549796,8.90032054290979,0.332291435837712,0.319873722295197,105.418058641803,0.0731904215437582,0,0.698293613888972,0,18
"FPM_Time",52,133.750618941966,1,18.0451447368112,17.5990643438771,0.444671766386699,0.468805722011871,127.482301984824,0.080400867724119,0,0.602415507877092,0,19
"FPM_Time",81,51.2808303190009,1,10.372215166637,10.3115095719404,0.0518435817872822,0.0855723395594396,198.578202435913,0.570934613527021,0,0.701357799410123,0,20
"FPM_Time",92,178.540247850851,1,34.7417435766084,34.6528325759909,0.114323113766945,0.12403038856861,225.545611562422,0.124800671804117,0,0.639938164370485,0,21
"FPM_Time",68,214.658270410923,1,24.5350057581739,24.2856867032815,0.503812360391952,0.515364448615263,166.707642637459,0.0402747084659221,0,0.577396523375153,0,22
"FPM_Time",34,91.4982556762442,1,30.3789699397838,28.3951463376858,0.219485833599293,0.293967700523176,83.3538120406418,0.161693056462854,0,0.617931480212794,0,23
"FPM_Time",80,145.527556681935,1,20.9398233616637,21.8270832163085,0.196258046740724,0.181230541654947,196.126619465406,0.0834263353996569,0,0.627224811509182,0,24
"FPM_Time",36,41.6669239450069,1,10.3138298142443,9.65520111194928,-0.206478989865983,-0.151421590393875,88.2569793601588,13.5165797588877,0,0.72457596699346,0,25
"FPM_Time",53,72.7730865624939,1,23.9147371385024,21.8779664938029,0.22529782629399,0.328542775796192,129.933885807003,0.267576577489454,0,0.692043059079328,0,26
"FPM_Time",63,203.535343895067,1,39.6976799146055,38.4749491363704,0.138143332414159,0.151860863321441,154.449713431683,0.0513515908252844,0,0.682243661915869,0,27
"FPM_Time",61,67.5218842364315,1,17.2572605472142,18.2970478766393,0.209141876318393,0.192942287285645,149.54655241002,0.0797487393016387,0,0.706396167123121,0,28
"FPM_Time",69,198.786922877127,1,33.622338734748,32.4314315049045,0.652567882268791,0.672447464281806,169.159206677277,0.0222621865177352,0,0.661783529562992,0,29
"FPM_Time",88,214.639359286644,1,39.9010655221472,38.7844120798783,-0.00709140811326286,0.00323105636410924,215.739308863586,0.123302340578366,0,0.697653729644728,0,30
"FPM_Time",104,230.724022599286,1,71.5003479377914,72.7694778117924,-0.18536738816254,-0.201099592150948,254.964602911957,0.445962355453523,0,0.651377270375327,0,31
"FPM_Time",41,135.752397183297,1,40.7287656685897,38.9619384615876,0.74905324277345,0.788304274934819,100.514891523093,0.0219823925026979,0,0.566179383983611,0,32
"FPM_Time",68,90.6400691511402,1,15.3364484070441,14.2303394690098,0.0281331562979806,0.056795305304695,166.707624234168,0.320707986008266,0,0.696535729546031,0,33
"FPM_Time",63,166.852876477003,1,17.4725940485994,18.1413852789432,0.299041058591565,0.27907002164814,154.449710484676,0.144145524844914,0,0.651274882330373,0,34
"FPM_Time",19,91.6973207374179,1,10.3741546913729,10.5249704644084,-0.0455401082196443,-0.0442617028951645,46.5800716540947,1.20180705241257,0,0.492879198513745,0,35
"FPM_Time",81,58.5089704767406,1,13.615940560502,11.9215860980958,0.230661735145575,0.317760411238487,198.578200146519,0.21236585420248,0,0.701045953244275,0,36
"FPM_Time",66,78.2060227289315,1,33.9553960408953,31.3056474924492,0.0724554991377491,0.146263896004348,161.804459925342,0.138040306398893,0,0.687424821866656,0,37
"FPM_Time",40,53.9017637257628,1,13.174358276431,11.4128436169503,0.474948151113692,0.62440771293368,98.0633092530447,0.220238206273969,0,0.74614036783604,0,38
"FPM_Time",73,93.5775892191858,1,13.9901553028555,12.8071539689285,0.370105962673669,0.414107877407246,178.965538449517,0.110004076172289,0,0.69371502337154,0,39
"FPM_Time",60,56.7661548337536,1,20.3040460987523,17.6191998433605,0.422068749310606,0.588031056222099,147.09496946274,0.157878471184652,0,0.712312893642388,0,40
"FPM_Time",95,83.4886455507686,1,1.05280807620675,1.20983174955181,0.252985773285483,0.237871078866041,232.900358648301,0.269427758373586,0,0.69670773066732,0,41
"FPM_Time",107,223.407556216499,1,19.4197442006571,19.9557720054664,0.0666981538220123,0.0581140050869309,262.319351119174,0.257045790802522,0,0.658803531592784,0,42
"FPM_Time",72,117.774230825568,1,16.0653523364697,15.7417207962268,0.133746572854453,0.152016970851071,176.513957258882,0.246603819332236,0,0.680480102033793,0,43
"FPM_Time",70,124.802583343761,1,16.6412926037831,15.6819172537094,0.145993301915233,0.169109901004128,171.610789583102,0.217124126660712,0,0.668533128566423,0,44
"FPM_Time",112,256.151687322492,1,25.9086237442816,25.4042214618531,0.249608684671728,0.253672418042728,274.577268996327,0.0253062459104101,0,0.653129069855612,0,45
"FPM_Time",54,73.2361059049914,1,9.73139539969885,10.6047074182352,0.49049443839818,0.457600575356628,132.385468590992,0.0768157318247959,0,0.672848729660419,0,46
"FPM_Time",98,100.499357253771,1,11.6896708405029,10.9296112537872,0.0703453390034589,0.0964600841294669,240.255117576678,0.440967228884034,0,0.693404616291626,0,47
"FPM_Time",65,159.124030249015,1,21.7112593115882,20.6773219861323,0.506596338799228,0.529374065160842,159.352878233183,0.0426635806614945,0,0.676435379896518,0,48
"FPM_Time",47,29.5601027164019,1,12.6119961466207,10.4250361628365,-0.147164467183693,0.083148003462702,115.224387152443,1.4952440549557,0,0.696118960539585,0,49
"FPM_Time",71,221.803772487171,1,42.7144232549027,43.7599557431953,0.0274425079458915,0.0174267535502483,174.062372945175,0.0758727626856577,0,0.587501855993074,0,50
"FPM_Time",11,106.836646741333,1,9.7761862506954,10.1713342202633,0.0351142548518409,0.0251873386462321,35.4838928255314,0.96274161803031,0,0.409971893724075,0,51
"FPM_Time",46,50.5947096989538,1,24.0969136328968,20.6077326773666,0.687835807127805,0.910108080971986,112.772805165807,0.125623955566768,0,0.688295096505861,0,52
"FPM_Time",16,66.0118857131363,1,7.81957051969542,8.41352597438492,0.456820852242171,0.399344740514926,39.2253242434165,0.356836928322888,0,0.677643022237688,0,53
"FPM_Time",48,121.113362820978,1,19.0853939291601,18.3016016678537,0.219822958155747,0.250842624804454,117.675969872097,0.196634624282726,0,0.680544757191163,0,54
"FPM_Time",70,164.928437331562,1,44.1990343879569,43.9443255239874,-0.122203005073579,-0.110794700852045,171.610801817982,0.460764122094333,0,0.612079834490892,0,55
"FPM_Time",61,111.182432363226,1,12.4109417688759,12.0824980357866,0.0779062998328386,0.0795090674015228,149.546545024764,0.14058395154211,0,0.642870422420538,0,56
"FPM_Time",107,134.087360313312,1,19.480880505185,20.0226617403382,-0.134416981549712,-0.138286767857824,262.319349615339,1.2912531046203,0,0.69169001934332,0,57
"FPM_Time",21,87.854247668086,1,7.28849276452274,7.09886693375302,0.0382115013851304,0.0407038152567111,51.4832368509591,0.117462962980461,0,0.395332167899892,0,58
"FPM_Time",51,105.61471986587,1,14.9357452294082,14.4198013720786,0.394004728589462,0.428689223476092,125.03071876705,0.13253662189091,0,0.712648169695783,0,59
"FPM_Time",19,145.406097546526,1,12.7330398513253,13.0309759488905,0.45935588186926,0.444966567269026,46.7654146436858,0.0689199265438788,0,0.414686411671389,0,60
"FPM_Time",47,145.988889764534,1,31.4633763040891,31.6205216475474,0.147979145451607,0.155506122475649,115.224388879665,0.109320725835307,0,0.595848959927893,0,61
"FPM_Time",70,175.446304598326,1,23.6548771304304,22.9575041493507,0.620828633413932,0.649003722425169,171.610804114156,0.0612162757797297,0,0.697475073692892,0,62
"FPM_Time",42,71.8592985443851,1,16.0463952367119,14.6613328599701,0.118704191719364,0.162663393282546,102.966474027086,0.245797005832801,0,0.692301514897685,0,63
"FPM_Time",61,125.445972368344,1,16.9291453237557,15.9717277838535,0.203164625345365,0.233183172178755,149.546597997851,0.207168929554122,0,0.686369397072498,0,64
"FPM_Time",54,309.056664384565,1,44.6080939365658,45.061680719155,0.0821126455447834,0.0772418822195998,132.385466271665,0.0851041137609626,0,0.325993731310326,0,65
"FPM_Time",97,139.665438393901,1,30.2274702844042,31.061191276017,-0.00846097950920233,-0.0139717392496721,237.803523048277,0.0832082417263294,0,0.718839098618364,0,66
"FPM_Time",39,17.3606631994395,1,8.77674398717646,8.43050716252765,0.448805229733862,0.788101345556788,95.6117260015117,0.440777169303366,0,0.701412739419755,0,67
"FPM_Time",34,33.9132707764902,1,18.3297046300468,15.0526721152415,-0.183526603243279,0.0460349603957823,83.3538121982693,0.635481382401377,0,0.696123557001973,0,68
"FPM_Time",41,24.9920165603412,1,19.3995006932725,14.7301182280062,-0.160525180138362,0.263310681236908,100.514890972266,0.328028032866879,0,0.716944759596651,0,69
