"nBites","Bite","EstimatedTime_procNoise","CumulativeGrams_recov","BiteGrams_recov","simNum","Figure","nBiteGroup"
36,3,1.06141859743071,33.588391562931,9.85323935703477,3,"1A","36-45"
36,4,1.39053205040165,44.5411044617339,10.9527128988028,3,"1A","36-45"
36,5,1.74246838380206,56.4812117508916,11.9401072891578,3,"1A","36-45"
36,6,2.10784211209032,69.085674390675,12.6044626397833,3,"1A","36-45"
36,7,2.41693158236217,79.88034914538,10.794674754705,3,"1A","36-45"
36,8,2.65623048426615,88.3006918013566,8.42034265597658,3,"1A","36-45"
36,9,2.96479634949172,99.2145987876142,10.9139069862577,3,"1A","36-45"
36,10,3.34254146014969,112.619256721422,13.4046579338073,3,"1A","36-45"
36,11,3.68953952088809,124.929046558382,12.30978983696,3,"1A","36-45"
36,12,4.00238609402912,135.986036949213,11.0569903908314,3,"1A","36-45"
36,13,4.22414070538241,143.781461366023,7.79542441680982,3,"1A","36-45"
36,14,4.63843269561628,158.208847490351,14.4273861243282,3,"1A","36-45"
36,15,4.85944464329775,165.812843045034,7.6039955546826,3,"1A","36-45"
36,16,5.1920634216967,177.107197187629,11.294354142595,3,"1A","36-45"
36,17,5.56061020074104,189.376572023057,12.269374835428,3,"1A","36-45"
36,18,5.89608684482707,200.287756474573,10.9111844515161,3,"1A","36-45"
36,19,6.29180542456114,212.804210762887,12.5164542883148,3,"1A","36-45"
36,20,6.63511503531191,223.323319915751,10.5191091528634,3,"1A","36-45"
36,21,7.02763107940851,234.933722052666,11.6104021369155,3,"1A","36-45"
36,22,7.38851768189825,245.194389215891,10.2606671632246,3,"1A","36-45"
36,23,7.80636948737084,256.557124376744,11.3627351608527,3,"1A","36-45"
36,24,8.17293586140294,266.054437258475,9.49731288173109,3,"1A","36-45"
36,25,8.64678539972556,277.667101111844,11.6126638533691,3,"1A","36-45"
36,26,9.28669539430917,292.153720230069,14.4866191182253,3,"1A","36-45"
36,27,9.78277988532858,302.447720339944,10.294000109875,3,"1A","36-45"
36,28,10.2006097549166,310.497518407922,8.04979806797843,3,"1A","36-45"
36,29,10.9917670257676,324.246494818304,13.7489764103818,3,"1A","36-45"
36,30,11.7112407710871,335.151812428245,10.9053176099408,3,"1A","36-45"
36,31,12.4492953442882,344.888603221788,9.73679079354281,3,"1A","36-45"
36,32,13.454395536063,356.039287468436,11.1506842466478,3,"1A","36-45"
36,33,14.8369164215286,368.008123676801,11.9688362083658,3,"1A","36-45"
36,34,16.5109172272336,378.40047889419,10.3923552173883,3,"1A","36-45"
36,35,19.1687800828167,388.559724853308,10.1592459591187,3,"1A","36-45"
36,36,26.6292758547083,398.142585482179,9.58286062887061,3,"1A","36-45"
33,1,0.430753781354584,13.2791645472994,13.2791645472994,4,"1A","26-35"
33,2,0.823650023772269,25.8171114134104,12.537946866111,4,"1A","26-35"
33,3,1.15378495361699,36.635803612666,10.8186921992556,4,"1A","26-35"
33,4,1.45366714810674,46.663176126355,10.027372513689,4,"1A","26-35"
33,5,1.8749039176359,61.0253902155135,14.3622140891585,4,"1A","26-35"
33,6,2.24492412204256,73.8598477972521,12.8344575817386,4,"1A","26-35"
33,7,2.62835063029623,87.3198100457406,13.4599622484885,4,"1A","26-35"
33,8,2.90754138478615,97.1908534189082,9.87104337316758,4,"1A","26-35"
33,9,3.29545561271105,110.956335766414,13.7654823475058,4,"1A","26-35"
33,10,3.56050068481827,120.366619460067,9.41028369365266,4,"1A","26-35"
33,11,3.95613329125403,134.371777414771,14.0051579547043,4,"1A","26-35"
33,12,4.33700609542963,147.75306414401,13.3812867292388,4,"1A","26-35"
33,13,4.66774651642426,159.247619592253,11.4945554482429,4,"1A","26-35"
33,14,5.03520333325246,171.836093769336,12.588474177083,4,"1A","26-35"
33,15,5.32714430874462,181.671371012121,9.83527724278565,4,"1A","26-35"
33,16,5.7117210695049,194.363946139859,12.6925751277372,4,"1A","26-35"
33,17,6.07336861115844,205.989847267468,11.625901127609,4,"1A","26-35"
33,18,6.5311970818962,220.224764598917,14.2349173314493,4,"1A","26-35"
33,19,6.97702365680482,233.518314023963,13.2935494250465,4,"1A","26-35"
33,20,7.40244782785149,245.642084702981,12.1237706790172,4,"1A","26-35"
33,21,7.75770771407675,255.325910233468,9.68382553048727,4,"1A","26-35"
33,22,8.2998829538356,269.306040351089,13.9801301176207,4,"1A","26-35"
33,23,8.72506873670086,279.582039061595,10.2759987105065,4,"1A","26-35"
33,24,9.28205010952017,292.124523341181,12.5424842795862,4,"1A","26-35"
33,25,9.8480614548398,303.814459356977,11.6899360157957,4,"1A","26-35"
33,26,10.3894812466824,314.026572868379,10.2121135114018,4,"1A","26-35"
33,27,11.2624245940863,328.591465924595,14.5648930562162,4,"1A","26-35"
33,28,12.245767044853,342.409335391853,13.8178694672581,4,"1A","26-35"
33,29,13.1234618006052,352.680335742536,10.2710003506829,4,"1A","26-35"
33,30,14.4410740826804,364.990596769031,12.3102610264954,4,"1A","26-35"
33,31,16.0922742031768,376.199528219536,11.208931450505,4,"1A","26-35"
33,32,18.2845382884518,385.881086534704,9.68155831516742,4,"1A","26-35"
33,33,26.7587571296636,398.207519148432,12.3264326137285,4,"1A","26-35"
24,1,0.484607519003189,14.5727988797388,14.5727988797388,5,"1A","15-25"
24,2,1.07198010566717,33.0959392150424,18.5231403353036,5,"1A","15-25"
24,3,1.49264840099428,46.871600237553,13.7756610225105,5,"1A","15-25"
24,4,2.04032416890733,65.3350793542984,18.4634791167454,5,"1A","15-25"
24,5,2.56970399278574,83.6209965067675,18.2859171524691,5,"1A","15-25"
24,6,2.95880732378314,97.2500438989545,13.629047392187,5,"1A","15-25"
24,7,3.44086836971631,114.253140460958,17.0030965620039,5,"1A","15-25"
24,8,3.97900141882101,133.247827275629,18.9946868146706,5,"1A","15-25"
24,9,4.41990755911381,148.706820172872,15.4589928972429,5,"1A","15-25"
24,10,4.95262585003071,167.121408373953,18.4145882010809,5,"1A","15-25"
24,11,5.39569592905139,182.115122986765,14.993714612812,5,"1A","15-25"
24,12,5.89485134733721,198.550375504035,16.4352525172698,5,"1A","15-25"
24,13,6.46472304753922,216.599191283864,18.0488157798292,5,"1A","15-25"
24,14,7.09707508425006,235.590618758479,18.9914274746156,5,"1A","15-25"
24,15,7.61271734187725,250.182296062126,14.5916773036464,5,"1A","15-25"
24,16,8.37115011334355,270.077622752112,19.8953266899861,5,"1A","15-25"
24,17,8.89617789457122,282.719785282874,12.6421625307618,5,"1A","15-25"
24,18,9.73410483050645,300.96727287087,18.247487587996,5,"1A","15-25"
24,19,10.6513200346434,318.292419704303,17.3251468334333,5,"1A","15-25"
24,20,11.5179808461033,332.272511169036,13.9800914647333,5,"1A","15-25"
24,21,13.1280328710844,352.799629918474,20.5271187494375,5,"1A","15-25"
24,22,15.1777532099843,370.708924394141,17.9092944756671,5,"1A","15-25"
24,23,17.0667206610892,381.347944077906,10.6390196837654,5,"1A","15-25"
24,24,42.4246574645777,399.965348591871,18.6174045139643,5,"1A","15-25"
35,1,0.40284460167667,12.0675747039942,12.0675747039942,6,"1A","26-35"
35,2,0.718386923912988,21.8395933944601,9.77201869046583,6,"1A","26-35"
35,3,1.11185042882054,34.3868774524132,12.5472840579532,6,"1A","26-35"
35,4,1.46811443859263,46.0612521559854,11.6743747035722,6,"1A","26-35"
35,5,1.71897889022429,54.440485000795,8.37923284480963,6,"1A","26-35"
35,6,2.06393409268504,66.1483668143019,11.7078818135069,6,"1A","26-35"
35,7,2.44067256392062,79.1396592728287,12.9912924585268,6,"1A","26-35"
35,8,2.78266783895378,91.0746461302154,11.9349868573867,6,"1A","26-35"
35,9,3.04540705617905,100.308354567846,9.2337084376308,6,"1A","26-35"
35,10,3.37416274374809,111.908751014143,11.6003964462964,6,"1A","26-35"
35,11,3.68818391819998,123.004350750199,11.0955997360559,6,"1A","26-35"
35,12,4.0862220900987,137.035922745592,14.0315719953932,6,"1A","26-35"
35,13,4.41420856643932,148.525741875452,11.4898191298601,6,"1A","26-35"
35,14,4.65292805005475,156.824206070415,8.29846419496351,6,"1A","26-35"
35,15,4.98995741708807,168.41805645836,11.593850387945,6,"1A","26-35"
35,16,5.33269666489088,180.026800132741,11.6087436743801,6,"1A","26-35"
35,17,5.74687374902708,193.758509554537,13.7317094217964,6,"1A","26-35"
35,18,6.12625886751416,206.00410194855,12.245592394013,6,"1A","26-35"
35,19,6.42521965576677,215.402065636961,9.39796368841147,6,"1A","26-35"
35,20,6.81954122591095,227.426518658535,12.0244530215735,6,"1A","26-35"
35,21,7.29076422447612,241.198920105108,13.7724014465731,6,"1A","26-35"
35,22,7.63285393559859,250.765131939449,9.56621183434046,6,"1A","26-35"
35,23,8.07980157910601,262.691745625046,11.9266136855975,6,"1A","26-35"
35,24,8.54990164498936,274.51785739191,11.8261117668642,6,"1A","26-35"
35,25,8.94547996011381,283.89039565334,9.37253826142933,6,"1A","26-35"
35,26,9.61214526298009,298.488822899104,14.5984272457647,6,"1A","26-35"
35,27,10.0511758050454,307.293664836352,8.80484193724766,6,"1A","26-35"
35,28,10.6695642888835,318.639986580734,11.3463217443826,6,"1A","26-35"
35,29,11.4837563111122,331.790477333954,13.1504907532198,6,"1A","26-35"
35,30,12.5158752651314,345.788081825108,13.9976044911541,6,"1A","26-35"
35,31,13.2837941592881,354.47686619481,8.68878436970175,6,"1A","26-35"
35,32,14.4107284194083,364.939322679215,10.4624564844047,6,"1A","26-35"
35,33,16.7077489135556,379.679303170082,14.7399804908677,6,"1A","26-35"
35,34,19.2135176646968,388.937024958521,9.25772178843823,6,"1A","26-35"
35,35,42.4246574645777,399.965424902977,11.0283999444559,6,"1A","26-35"
25,1,0.458606666679878,14.170234965335,14.170234965335,7,"1A","15-25"
25,2,1.0823610162889,34.3050205943918,20.1347856290568,7,"1A","15-25"
25,3,1.57359564312926,50.7591019872092,16.4540813928175,7,"1A","15-25"
25,4,2.04202706145739,66.8409637103507,16.0818617231415,7,"1A","15-25"
25,5,2.41540816271079,79.8686696754151,13.0277059650644,7,"1A","15-25"
25,6,2.94646434100981,98.6075294651346,18.7388597897195,7,"1A","15-25"
25,7,3.43031699857031,115.776318435325,17.1687889701904,7,"1A","15-25"
25,8,3.86735153760626,131.258281876356,15.481963441031,7,"1A","15-25"
25,9,4.32157780133115,147.225174828207,15.9668929518513,7,"1A","15-25"
25,10,4.73928527873462,161.71502045299,14.4898456247826,7,"1A","15-25"
25,11,5.16470299107435,176.206334836858,14.491314383868,7,"1A","15-25"
25,12,5.6355968186014,191.850603418935,15.6442685820766,7,"1A","15-25"
25,13,6.22588744882338,210.749583549771,18.8989801308368,7,"1A","15-25"
25,14,6.61220459330066,222.626745420844,11.8771618710724,7,"1A","15-25"
25,15,7.34879690300436,244.067101464789,21.440356043945,7,"1A","15-25"
25,16,7.75663951212832,255.209833160809,11.1427316960198,7,"1A","15-25"
25,17,8.37179845003075,270.985721533105,15.7758883722963,7,"1A","15-25"
25,18,9.17115757852021,289.595575777401,18.6098542442962,7,"1A","15-25"
25,19,9.9205458056847,305.112888908654,15.5173131312534,7,"1A","15-25"
25,20,10.7954527820808,320.955698330866,15.8428094222111,7,"1A","15-25"
25,21,12.0245181632945,339.3969267623,18.4412284314342,7,"1A","15-25"
25,22,12.9171772491971,350.305146855311,10.9082200930114,7,"1A","15-25"
25,23,14.5256192226488,365.56040516792,15.2552583126093,7,"1A","15-25"
25,24,17.2486211464046,381.831034776373,16.2706296084523,7,"1A","15-25"
25,25,27.0677012083907,398.324016060663,16.4929812842901,7,"1A","15-25"
36,1,0.294044415909665,8.93910304586361,8.93910304586361,8,"1A","36-45"
36,2,0.756183229392886,23.4654799024264,14.5263768565628,8,"1A","36-45"
36,3,1.03797874262124,32.5864607050142,9.12098080258786,8,"1A","36-45"
36,4,1.4583819728454,46.5230382634164,13.9365775584022,8,"1A","36-45"
36,5,1.7722974027235,57.1547462232623,10.6317079598458,8,"1A","36-45"
36,6,2.10165120593349,68.4829730511472,11.3282268278849,8,"1A","36-45"
36,7,2.38452020194887,78.3288095375431,9.8458364863959,8,"1A","36-45"
36,8,2.64464897534606,87.4575783553223,9.12876881777925,8,"1A","36-45"
36,9,3.04652698936559,101.657456628169,14.1998782728471,8,"1A","36-45"
36,10,3.29563242902419,110.491970235721,8.83451360755201,8,"1A","36-45"
36,11,3.68786646594856,124.405923248017,13.9139530122959,8,"1A","36-45"
36,12,4.00976717465005,135.788042391227,11.38211914321,8,"1A","36-45"
36,13,4.26461303893118,144.750176434146,8.96213404291842,8,"1A","36-45"
36,14,4.59855078570215,156.397001272419,11.6468248382734,8,"1A","36-45"
36,15,4.9036093019828,166.911389102954,10.5143878305351,8,"1A","36-45"
36,16,5.25751268260259,178.922395364068,12.0110062611141,8,"1A","36-45"
36,17,5.59424299469543,190.129451409014,11.207056044946,8,"1A","36-45"
36,18,5.86887232064339,199.087542190491,8.95809078147681,8,"1A","36-45"
36,19,6.31625340516806,213.287555644042,14.2000134535509,8,"1A","36-45"
36,20,6.5860347981323,221.593851534958,8.30629589091564,8,"1A","36-45"
36,21,6.97507384741784,233.204966563054,11.6111150280967,8,"1A","36-45"
36,22,7.36016171238517,244.246926205914,11.0419596428594,8,"1A","36-45"
36,23,7.895312990421,258.807389420409,14.5604632144951,8,"1A","36-45"
36,24,8.18234539344805,266.228909804195,7.42152038378651,8,"1A","36-45"
36,25,8.76578526243922,280.461878703619,14.2329688994236,8,"1A","36-45"
36,26,9.17649047255136,289.792069437495,9.33019073387629,8,"1A","36-45"
36,27,9.80087924524386,302.89571658386,13.1036471463649,8,"1A","36-45"
36,28,10.3870300138043,314.038879208296,11.1431626244363,8,"1A","36-45"
36,29,10.8380508855043,321.878325294812,7.8394460865153,8,"1A","36-45"
36,30,11.6523221455467,334.503749527811,12.6254242329989,8,"1A","36-45"
36,31,12.6290804104407,347.270327035917,12.7665775081068,8,"1A","36-45"
36,32,13.6138977471265,357.833172685757,10.5628456498399,8,"1A","36-45"
36,33,15.01731046706,369.544579357157,11.7114066714002,8,"1A","36-45"
36,34,16.8454171422787,380.242231932361,10.6976525752035,8,"1A","36-45"
36,35,19.661926922925,389.983199483554,9.7409675511928,8,"1A","36-45"
36,36,42.4246574645777,399.963444541631,9.9802450580774,8,"1A","36-45"
36,1,0.341153395090415,10.1863998572588,10.1863998572588,9,"1A","36-45"
36,2,0.683609434559673,20.7438011413514,10.5574012840926,9,"1A","36-45"
36,3,1.05005847709804,32.382410279842,11.6386091384906,9,"1A","36-45"
36,4,1.41213861913908,44.1966345810102,11.8142243011682,9,"1A","36-45"
36,5,1.71663717405701,54.3467834151315,10.1501488341214,9,"1A","36-45"
36,6,2.0664421064922,66.2160221150299,11.8692386998984,9,"1A","36-45"
36,7,2.32778868352876,75.2069400434236,8.9909179283937,9,"1A","36-45"
36,8,2.70281466746972,88.2540855319677,13.0471454885441,9,"1A","36-45"
36,9,2.98949721146139,98.3132300229157,10.059144490948,9,"1A","36-45"
36,10,3.35230951828488,111.106881338976,12.7936513160605,9,"1A","36-45"
36,11,3.65141463882026,121.673133372313,10.5662520333364,9,"1A","36-45"
36,12,4.01343322764263,134.440171352107,12.7670379797948,9,"1A","36-45"
36,13,4.24859120973682,142.697712124837,8.25754077272941,9,"1A","36-45"
36,14,4.6342835040673,156.138593415329,13.4408812904917,9,"1A","36-45"
36,15,4.8589931035756,163.890561295887,7.75196788055888,9,"1A","36-45"
36,16,5.2463040513706,177.076377711294,13.1858164154062,9,"1A","36-45"
36,17,5.63364619740028,189.994391485741,12.9180137744472,9,"1A","36-45"
36,18,5.97655799150331,201.165960408422,11.1715689226816,9,"1A","36-45"
36,19,6.28404024130154,210.944920867085,9.77896045866268,9,"1A","36-45"
36,20,6.70881276328327,224.045098472251,13.1001776051664,9,"1A","36-45"
36,21,7.07630547970219,234.964459150835,10.9193606785836,9,"1A","36-45"
36,22,7.38744179561994,243.889783201571,8.92532405073638,9,"1A","36-45"
36,23,7.80808797828606,255.46900111494,11.5792179133684,9,"1A","36-45"
36,24,8.26264546808231,267.329601792838,11.860600677898,9,"1A","36-45"
36,25,8.74303551122049,279.110548580449,11.7809467876111,9,"1A","36-45"
36,26,9.1993196729942,289.576768748478,10.4662201680292,9,"1A","36-45"
36,27,9.66185613632903,299.470347516769,9.89357876829075,9,"1A","36-45"
36,28,10.2392906534889,310.828539813988,11.3581922972193,9,"1A","36-45"
36,29,10.8209489729302,321.191983880472,10.3634440664841,9,"1A","36-45"
36,30,11.6127162898634,333.656648848071,12.4646649675983,9,"1A","36-45"
36,31,12.6073259630495,346.860393144822,13.2037442967518,9,"1A","36-45"
36,32,13.5218268666138,356.869480843862,10.0090876990397,9,"1A","36-45"
36,33,14.9866482308839,369.351030827559,12.4815499836966,9,"1A","36-45"
36,34,16.5123421488564,378.683245366187,9.33221453862831,9,"1A","36-45"
36,35,19.1417059776218,388.729009903172,10.0457645369848,9,"1A","36-45"
36,36,38.7777510059087,399.913978421079,11.1849685179073,9,"1A","36-45"
34,1,0.412720897897742,12.3406614891653,12.3406614891653,10,"1A","26-35"
34,2,0.772288611972413,23.4886188389972,11.1479573498319,10,"1A","26-35"
34,3,1.06884920179212,32.9401550149718,9.45153617597459,10,"1A","26-35"
34,4,1.5370454566198,48.2872887670945,15.3471337521227,10,"1A","26-35"
34,5,1.88862881784529,60.1113423897792,11.8240536226847,10,"1A","26-35"
34,6,2.19420734435941,70.5633897555057,10.4520473657265,10,"1A","26-35"
34,7,2.48252572536759,80.5485013982417,9.98511164273596,10,"1A","26-35"
34,8,2.77552412631984,90.7929087902333,10.2444073919916,10,"1A","26-35"
34,9,3.14150583061374,103.686455025812,12.893546235579,10,"1A","26-35"
34,10,3.49243201124461,116.104975412028,12.4185203862153,10,"1A","26-35"
34,11,3.88300254488397,129.930913257782,13.8259378457544,10,"1A","26-35"
34,12,4.12152215160106,138.349446149809,8.41853289202734,10,"1A","26-35"
34,13,4.52380488709519,152.45660989427,14.1071637444612,10,"1A","26-35"
34,14,4.84082793872149,163.454224950457,10.9976150561862,10,"1A","26-35"
34,15,5.18702549938871,175.301632623993,11.8474076735363,10,"1A","26-35"
34,16,5.57829423932576,188.438689132608,13.1370565086153,10,"1A","26-35"
34,17,5.91500879251542,199.490244896932,11.0515557643242,10,"1A","26-35"
34,18,6.35883079026089,213.644345357842,14.1541004609096,10,"1A","26-35"
34,19,6.60310531975101,221.21388563914,7.56954028129783,10,"1A","26-35"
34,20,7.00914990459622,233.420157822817,12.2062721836773,10,"1A","26-35"
34,21,7.41539955130976,245.133135004102,11.7129771812851,10,"1A","26-35"
34,22,7.88015650099335,257.886069181323,12.7529341772211,10,"1A","26-35"
34,23,8.42094628006402,271.821534146581,13.9354649652577,10,"1A","26-35"
34,24,8.98642759150713,285.330011562724,13.5084774161433,10,"1A","26-35"
34,25,9.32533236482484,292.902727025943,7.57271546321857,10,"1A","26-35"
34,26,10.1097682858841,308.947188175358,16.044461149415,10,"1A","26-35"
34,27,10.5295972927456,316.705486507863,7.75829833250492,10,"1A","26-35"
34,28,11.3182403353252,329.796269387436,13.0907828795734,10,"1A","26-35"
34,29,12.2536408212716,342.995781613278,13.1995122258418,10,"1A","26-35"
34,30,13.2801779079537,354.90231928839,11.9065376751122,10,"1A","26-35"
34,31,14.5766959039436,366.683232608229,11.780913319839,10,"1A","26-35"
34,32,16.4521680136769,378.713978106381,12.0307454981513,10,"1A","26-35"
34,33,19.5346168475102,389.971472646995,11.2574945406143,10,"1A","26-35"
34,34,29.2205003542562,399.10199419137,9.13052154437526,10,"1A","26-35"
33,1,0.379588234255682,11.3308358859781,11.3308358859781,11,"1A","26-35"
33,2,0.810358499199977,24.6922021181631,13.3613662321849,11,"1A","26-35"
33,3,1.18681936883144,36.769961519302,12.0777594011389,11,"1A","26-35"
33,4,1.47826682210477,46.351662752877,9.58170123357506,11,"1A","26-35"
33,5,1.824742415926,57.9749698714502,11.6233071185732,11,"1A","26-35"
33,6,2.26262928898897,72.9709931937665,14.9960233223163,11,"1A","26-35"
33,7,2.62889221050402,85.7218398974938,12.7508467037273,11,"1A","26-35"
33,8,2.87253520447608,94.2818955570851,8.56005565959128,11,"1A","26-35"
33,9,3.27426094538721,108.484932851257,14.2030372941722,11,"1A","26-35"
33,10,3.55596007669487,118.477559955871,9.99262710461419,11,"1A","26-35"
33,11,3.97868666271793,133.462570255726,14.9850102998546,11,"1A","26-35"
33,12,4.32792273851744,145.780295769267,12.3177255135413,11,"1A","26-35"
33,13,4.62861346705592,156.302400838132,10.522105068865,11,"1A","26-35"
33,14,5.04654430455444,170.74236587028,14.4399650321478,11,"1A","26-35"
33,15,5.3734721588256,181.845622018912,11.1032561486315,11,"1A","26-35"
33,16,5.68838510068569,192.347475348272,10.5018533293603,11,"1A","26-35"
33,17,6.12629573923765,206.584867865164,14.2373925168923,11,"1A","26-35"
33,18,6.56989156998609,220.51328773073,13.9284198655653,11,"1A","26-35"
33,19,6.84083837397215,228.751600415448,8.23831268471844,11,"1A","26-35"
33,20,7.37603580514708,244.376124082643,15.6245236671953,11,"1A","26-35"
33,21,7.69595180929417,253.282472937762,8.90634885511835,11,"1A","26-35"
33,22,8.28857188336014,268.884054818568,15.6015818808065,11,"1A","26-35"
33,23,8.79029490087535,281.159149468037,12.2750946494686,11,"1A","26-35"
33,24,9.24627020145275,291.565444552524,10.406295084487,11,"1A","26-35"
33,25,9.86759349928943,304.606081864952,13.0406373124281,11,"1A","26-35"
33,26,10.598097723475,318.304542157695,13.6984602927435,11,"1A","26-35"
33,27,11.0889177059931,326.560755517853,8.25621336015718,11,"1A","26-35"
33,28,12.1680779679545,342.237036733968,15.6762812161155,11,"1A","26-35"
33,29,12.980919977652,352.013147525912,9.77611079194401,11,"1A","26-35"
33,30,14.5748522486075,366.939528700057,14.9263811741452,11,"1A","26-35"
33,31,16.0953963632008,377.02250537398,10.0829766739225,11,"1A","26-35"
33,32,18.335273848278,386.689218542842,9.66671316886175,11,"1A","26-35"
33,33,27.778646292626,398.736535251524,12.0473167086821,11,"1A","26-35"
28,1,0.497832202730352,14.9858550057794,14.9858550057794,12,"1A","26-35"
28,2,0.867990511930026,26.5747700735104,11.588915067731,12,"1A","26-35"
28,3,1.43166490744694,44.8726464529753,18.2978763794649,12,"1A","26-35"
28,4,1.70355304282123,53.9447972081237,9.07215075514841,12,"1A","26-35"
28,5,2.26928715687943,73.2398890691913,19.2950918610676,12,"1A","26-35"
28,6,2.66842184564824,87.1169482814692,13.8770592122779,12,"1A","26-35"
28,7,2.99805566188747,98.6895514861129,11.5726032046436,12,"1A","26-35"
28,8,3.42798830438434,113.868160371372,15.1786088852595,12,"1A","26-35"
