"model","initial_nBites","initial_Emax","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","r_fit","theta_fit"
"FPM_Time",54,60.7512849314461,54,60.7512849314461,1,31.2465599774582,28.0296330451965,0.319110402955379,0.513892173116376,132.385466701817,0.545750055484792,136.22738672064,3.84192001882252,0.049986249318596,0.0967401247194205,136.227510432648,3.84204373083122,0.0499825615088753,35.8813982737385,136.271487616463,3.88602091464594,0.048689651840403,27.0133109970665,136.263790604266,3.87832390244844,0.0489133653769287,TRUE,TRUE
"FPM_Time",82,131.924521472206,82,131.924521472206,1,23.7763935429755,23.8046150063437,0.0326558985543983,0.0423623246540219,201.029782339422,0.0444286646094281,204.866826552719,3.83704421329693,0.0501318245046304,0.016658343585256,204.873854234253,3.84407189483133,0.04992214365314,25.237329548346,204.881252609434,3.8514702700127,0.0497024035338518,22.3699247064451,204.880077553431,3.85029521400895,0.0497372356558141,TRUE,TRUE
"FPM_Time",43,90.5991654183431,43,90.5991654183431,1,8.3846800549796,9.13393215596834,0.332291435837712,0.305549337306828,105.418056369046,0.305769786841358,109.239105780833,3.82104941178709,0.0506125294950401,0.296474576692075,109.257511104822,3.83945473577641,0.0500597984851764,9.13526108566733,109.251132935755,3.83307656670976,0.0502506157084854,8.51894066019815,109.130144970915,3.71208860186893,0.0540197555100366,FALSE,FALSE
"FPM_Time",52,133.750618941966,52,133.750618941966,1,18.0451447368112,17.4235324957139,0.444671766386699,0.452502270457317,127.482301685493,0.487581349210726,131.324475320894,3.84217363540066,0.0499786894106038,0.410706497765159,131.330506665896,3.84820498040216,0.0497992600916741,19.4759552798402,131.33655342218,3.85425173668668,0.0496200553208029,16.6852344914684,131.335807524842,3.85350583934894,0.0496421242344773,TRUE,TRUE
"FPM_Time",81,51.2808303190009,81,51.2808303190009,1,10.372215166637,10.0787703646347,0.0518435817872822,0.0975495916419613,198.578199872766,0.143303470447248,202.423519654608,3.84531978184214,0.0498850081549318,-0.0278291803072779,202.436035529022,3.85783565625675,0.0495141620903268,11.732528892217,202.408804039177,3.83060416641138,0.0503247896971242,8.82492482352288,202.429679871004,3.85147999823857,0.0497021152681562,TRUE,TRUE
"FPM_Time",92,178.540247850851,92,178.540247850851,1,34.7417435766084,33.309878680712,0.114323113766945,0.137615641162503,225.545609120085,0.138744156116894,229.386857765846,3.84124864576125,0.050006267718288,0.121728285088731,229.389421331459,3.84381221137374,0.0499298751667382,36.3077862005279,229.308765341882,3.76315622179686,0.0523935919657285,33.1521827984406,229.396498448522,3.85088932843678,0.0497196211317756,FALSE,TRUE
"FPM_Time",68,214.658270410923,68,214.658270410923,1,24.5350057581739,23.6967722442002,0.503812360391952,0.516820040362808,166.70763359938,0.515280699425796,170.544620865455,3.83698726607469,0.0501335274018609,0.479077446521286,170.542670212783,3.83503661340364,0.0501918948435579,25.7701752471147,170.55792709118,3.8502934917999,0.0497372867260858,23.3396622610611,170.557668967557,3.85003536817692,0.0497449417331645,TRUE,TRUE
"FPM_Time",34,91.4982556762442,34,91.4982556762442,1,30.3789699397838,28.1449034407985,0.219485833599293,0.30453673037649,83.3538124124871,0.321273117283646,87.1949972024388,3.84118478995167,0.0500081721546454,0.12201496294647,87.2045466507567,3.8507342382696,0.0497242186666255,33.4595267360371,87.2323713421029,3.87855892961582,0.0489065182770648,27.4868320085489,87.2263160975742,3.87250368508707,0.0490832503945725,TRUE,TRUE
"FPM_Time",80,145.527556681935,80,145.527556681935,1,20.9398233616637,19.8124299975147,0.196258046740724,0.22265306623368,196.12661934547,0.212532025011269,199.962408654292,3.83578930882177,0.0501693641824922,0.181135810713014,199.955964825546,3.82934548007648,0.0503625957354366,21.9917495549918,199.95836394617,3.83174460069992,0.0502905613888078,19.9208816014857,199.959741763275,3.83312241780473,0.0502492412306139,TRUE,TRUE
"FPM_Time",36,41.6669239450069,36,41.6669239450069,1,10.3138298142443,9.97201960109851,-0.206478989865983,-0.164355503774705,88.256978284896,-0.162888176645939,92.105401868749,3.84842358385298,0.0497927695493751,-0.282704989789016,92.0990701466534,3.84209186175742,0.0499811268212531,12.0605693247207,92.1187519563028,3.86177367140682,0.049398081669892,8.71947690561426,92.1153004206462,3.85832213575014,0.0494998066054526,TRUE,TRUE
"FPM_Time",53,72.7730865624939,53,72.7730865624939,1,23.9147371385024,22.1163504450722,0.22529782629399,0.272944193971618,129.933888092872,0.306584934178802,133.767170081989,3.83328198911681,0.0502444580725254,0.153564096045259,133.775066440873,3.84117834800099,0.0500083642837075,26.1530448658014,133.750188751459,3.81630065858712,0.0507561838321685,21.7998904643826,133.757377876297,3.8234897834252,0.0505388731565318,TRUE,TRUE
"FPM_Time",63,203.535343895067,63,203.535343895067,1,39.6976799146055,38.8600342351019,0.138143332414159,0.143440140629629,154.449710725921,0.155960719205353,158.292024533287,3.84231380736571,0.0499745116249931,0.119459177683526,158.290905061015,3.84119433509389,0.0500078874753487,41.3959337857319,158.304956012731,3.85524528680946,0.0495906751831481,38.0446067790681,158.30406080973,3.85435008380881,0.0496171462914419,TRUE,TRUE
"FPM_Time",61,67.5218842364315,61,67.5218842364315,1,17.2572605472142,15.5419102712568,0.209141876318393,0.301888300087121,149.546545252439,0.314762003447029,153.389228820609,3.84268356816969,0.0499634927796631,0.14909305842669,153.411252639525,3.86470738708576,0.0493117917117583,19.5755021494308,153.40797572139,3.86143046895037,0.049408186766267,15.1227961405188,153.404701120342,3.85815586790238,0.0495047124956488,TRUE,TRUE
"FPM_Time",69,198.786922877127,69,198.786922877127,1,33.622338734748,32.1958377527434,0.652567882268791,0.679641069491214,169.159208020768,0.687268101499749,173.003463924141,3.84425590337281,0.0499166659623056,0.623850444350128,173.015361800441,3.85615377967349,0.0495638263456949,35.4106484661352,173.014166076832,3.85495805606368,0.049599166956274,31.8946471198073,173.01354234199,3.8543343212217,0.0496176125240616,TRUE,TRUE
"FPM_Time",88,214.639359286644,88,214.639359286644,1,39.9010655221472,40.7396600963355,-0.00709140811326286,-0.0121536607537112,215.739279374092,-0.0196919614530823,219.582470969053,3.84319159496116,0.0499483578040487,-0.024437127395647,219.580653658382,3.84137428429031,0.050002520897151,41.3442009845577,219.589759569668,3.85048019557544,0.0497317505473311,38.4974301739285,219.61110914885,3.87182977475814,0.0491029612210944,FALSE,TRUE
"FPM_Time",104,230.724022599286,104,230.724022599286,1,71.5003479377914,70.2308517074405,-0.18536738816254,-0.179240586849858,254.964603526033,-0.179198158676848,258.800903661214,3.83630013518047,0.0501540795497402,-0.194760368965292,258.795728719995,3.83112519396173,0.0503091488361939,73.2488470845819,258.794249989858,3.82964646382476,0.0503535526253078,69.7767997393624,258.79360473011,3.82900120407641,0.0503729416735329,TRUE,TRUE
"FPM_Time",41,135.752397183297,41,135.752397183297,1,40.7287656685897,42.4176017736402,0.74905324277345,0.723158898477891,100.514891674162,0.725174317285129,104.357209913633,3.8423182394709,0.049974379533375,0.683312405034519,104.354858793298,3.83996711913635,0.0500445026503111,43.0031448811662,104.333717745402,3.8188260712399,0.0506797340963934,38.5345286732058,104.335102219502,3.8202105453403,0.0506378747198057,FALSE,TRUE
"FPM_Time",68,90.6400691511402,68,90.6400691511402,1,15.3364484070441,14.5967942769475,0.0281331562979806,0.0389363529475529,166.707625696577,0.0610633458263294,170.554263074852,3.84663737827469,0.0498458298698867,-0.00141651351681776,170.546337519161,3.83871182258346,0.0500819849461651,16.7336109287477,170.559621064267,3.85199536768963,0.0496868464234614,14.0151600619045,170.558727397805,3.85110170122761,0.0497133262238372,TRUE,TRUE
"FPM_Time",63,166.852876477003,63,166.852876477003,1,17.4725940485994,18.0167798336474,0.299041058591565,0.292815098442959,154.449712882274,0.289539558823003,158.284563921032,3.8348510387585,0.0501974513488257,0.279806227270948,158.287774926732,3.8380620444583,0.0501013985269548,18.301407434434,158.2833358614,3.83362297912612,0.0502342384924958,16.6871144707039,158.234284622854,3.7845717405803,0.0517271459071277,FALSE,TRUE
"FPM_Time",19,91.6973207374179,19,91.6973207374179,1,10.3741546913729,9.68944043060765,-0.0455401082196443,-0.0307147939772373,46.5800746297407,-0.0346713355615009,50.4193433843516,3.8392687546109,0.0500653516773697,-0.0471444375870933,50.4182772690379,3.83820263929718,0.050097197266336,10.9789178184782,50.4121785976885,3.8321039679478,0.0502797806551918,9.79106548679287,50.4127956118811,3.83272098214037,0.0502612764129654,TRUE,TRUE
"FPM_Time",81,58.5089704767406,81,58.5089704767406,1,13.615940560502,11.9263087020227,0.230661735145575,0.331578602215866,198.57820068888,0.345212663915548,202.41921998662,3.84101929773968,0.0500131081528534,0.123131098763504,202.428374974667,3.85017428578709,0.0497408217878478,15.7354670408988,202.435219481285,3.85701879240497,0.0495382767534528,11.6891055831549,202.432129307711,3.85392861883091,0.0496296141574581,TRUE,TRUE
"FPM_Time",66,78.2060227289315,66,78.2060227289315,1,33.9553960408953,31.6020627844019,0.0724554991377491,0.126912250810932,161.80446253148,0.168425129523377,165.645295192408,3.84083266092858,0.0500186754310504,0.0391086855303585,165.639902049877,3.83543951839727,0.0501798332361332,36.7701709045626,165.623255928832,3.81879339735198,0.0506807224284288,31.2805529476322,165.622233630328,3.81777109884843,0.0507116555913915,TRUE,TRUE
"FPM_Time",40,53.9017637257628,40,53.9017637257628,1,13.174358276431,11.4492120076393,0.474948151113692,0.569884602762031,98.0633088727753,0.59848978393104,101.901976028109,3.83866715533394,0.0500833192260949,0.376877970073928,101.888717307354,3.82540843457878,0.0504810431690359,15.7196801515546,101.933216470717,3.86990759794186,0.0491592278316736,11.4914644995831,101.889021285532,3.82571241275636,0.0504718873953434,TRUE,TRUE
"FPM_Time",73,93.5775892191858,73,93.5775892191858,1,13.9901553028555,12.7489060698434,0.370105962673669,0.423610497204385,178.965548121929,0.418108141188919,182.799831241878,3.83428311994874,0.0502144601024398,0.360349041890043,182.785320958461,3.81977283653254,0.0506511048308025,15.1521815262543,182.744140932802,3.77859281087348,0.0519123015106625,12.8694695624472,182.798084905794,3.83253678386538,0.0502667997615541,TRUE,TRUE
"FPM_Time",60,56.7661548337536,60,56.7661548337536,1,20.3040460987523,17.7068765310032,0.422068749310606,0.590783689921518,147.09496245907,0.615714064944137,150.939266748892,3.84430428982176,0.0499152256671878,0.286464741275445,150.94463709339,3.84967463431997,0.0497556418715412,23.6912013468515,150.96687946999,3.87191701091962,0.0491004092284686,17.2459851625508,150.960879223163,3.86591676409242,0.0492762664202646,TRUE,TRUE
"FPM_Time",95,83.4886455507686,95,83.4886455507686,1,1.05280807620675,0.903163171365824,0.252985773285483,0.271354811437229,232.900357482104,0.273379641401423,236.741452158711,3.84109467660738,0.0500108598263868,0.247262317982998,236.74597660886,3.84561912675633,0.0498761043797559,1.20261365494173,236.737465870255,3.83710838815171,0.0501299055521925,0.887062355229735,236.741614310034,3.84125682793018,0.0500060236987323,TRUE,TRUE
"FPM_Time",107,223.407556216499,107,223.407556216499,1,19.4197442006571,18.8061936127355,0.0666981538220123,0.0760570758864345,262.319349471824,0.0768663128424517,266.159876492487,3.84052702066333,0.0500277939341637,0.0715111149701293,266.161302051421,3.84195257959732,0.0499852786659356,20.1562024992041,266.171832250521,3.85248277869727,0.0496724104625155,18.70037032503,266.163667938802,3.84431846697777,0.0499148036712247,FALSE,TRUE
"FPM_Time",72,117.774230825568,72,117.774230825568,1,16.0653523364697,15.0330567821384,0.133746572854453,0.160405474759737,176.513959304201,0.167063195378139,180.354169475266,3.84021017106534,0.050037248711977,0.160204951852957,180.35943435784,3.84547505363858,0.0498803895098652,17.1831196832708,180.413204375692,3.89924507149132,0.0483078103051758,14.9015908125361,180.363496399531,3.84953709533036,0.0497597222126387,FALSE,TRUE
"FPM_Time",70,124.802583343761,70,124.802583343761,1,16.6412926037831,16.5514604166201,0.145993301915233,0.138281796239811,171.610789943372,0.17297297952008,175.453717122661,3.84292717928926,0.0499562345886235,0.125558366504805,175.46395800715,3.85316806377844,0.0496521214331263,17.8471702320506,175.460990875953,3.85020093258061,0.0497400315524857,15.4890970775638,175.46006367175,3.84927372837771,0.049767536452794,TRUE,TRUE
"FPM_Time",112,256.151687322492,112,256.151687322492,1,25.9086237442816,26.1305798051812,0.249608684671728,0.241840748235225,274.57726301711,0.261484244454941,278.416278119826,3.83901510271596,0.0500729264921186,0.260526676073887,278.413248632325,3.83598561521433,0.0501634898408498,26.8767386128433,278.423064967417,3.84580195030668,0.0498706672652992,25.1218486143607,278.412780190796,3.83551717368624,0.0501775088525582,FALSE,TRUE
"FPM_Time",54,73.2361059049914,54,73.2361059049914,1,9.73139539969885,10.9883483452722,0.49049443839818,0.423275388855309,132.385466977591,0.474806465903965,136.238352701023,3.8528857234316,0.0496604795382836,0.405196411488565,136.22682372672,3.84135674912926,0.0500030438169489,11.1931435379653,136.240038960419,3.85457198282788,0.0496105833573922,8.67179941834219,136.178618089542,3.7931511119514,0.0514626792379239,FALSE,TRUE
"FPM_Time",98,100.499357253771,98,100.499357253771,1,11.6896708405029,10.9474985093188,0.0703453390034589,0.0967951968546061,240.255105170313,0.0719420820321249,244.101642920203,3.84653774988993,0.0498487911498424,0.0462062816136232,244.102489670111,3.84738449979832,0.0498236289077419,12.6735935572876,244.11298774408,3.85788257376731,0.0495127774136355,10.7518459331155,244.101812965927,3.84670779561412,0.0498437369494072,TRUE,TRUE
"FPM_Time",65,159.124030249015,65,159.124030249015,1,21.7112593115882,20.8180513439749,0.506596338799228,0.522661008574239,159.352878284827,0.520781543713826,163.200902647689,3.84802436286276,0.0498046234708456,0.476734625753877,163.204688246319,3.85180996149288,0.0496923388799261,23.1566813704508,163.205719884371,3.85284159954492,0.0496617858694606,20.3266030716667,163.20481300141,3.85193471658312,0.0496886430757899,TRUE,TRUE
"FPM_Time",47,29.5601027164019,47,29.5601027164019,1,12.6119961466207,10.2693592458963,-0.147164467183693,0.089174065166522,115.224387176364,0.129275677859556,119.066723667286,3.84233649092253,0.049973835582713,-0.23613581659836,119.104232415261,3.87984523889679,0.0488690618584643,16.1235315773061,119.102909331625,3.878522155261,0.0489075895659091,9.61737512834468,119.092423165566,3.86803598920207,0.0492140796243082,TRUE,TRUE
"FPM_Time",71,221.803772487171,71,221.803772487171,1,42.7144232549027,41.4968580336768,0.0274425079458915,0.0390326357090879,174.062373126947,0.0275718488637054,177.90835167308,3.84597854613276,0.0498654159559723,0.0131631836735802,177.908731007143,3.84635788019551,0.0498541379334767,44.2690777174524,177.915453509521,3.85308038257409,0.0496547168957122,41.1945856219149,177.914907012837,3.85253388588959,0.049670897045055,TRUE,TRUE
"FPM_Time",11,106.836646741333,11,106.836646741333,1,9.7761862506954,10.0571147048939,0.0351142548518409,0.0341868910257766,26.9674101301006,0.0586426053847637,30.8209124149247,3.85350228482411,0.0496422294272576,0.00939895645323648,30.8087873243866,3.841377194286,0.0500024341181043,10.7408285493587,30.830725746911,3.86331561681043,0.0493527082606323,8.87190239199221,30.8280833517296,3.86067322162901,0.0494304905345262,TRUE,TRUE
"FPM_Time",46,50.5947096989538,46,50.5947096989538,1,24.0969136328968,20.9007529327646,0.687835807127805,0.858991905202629,112.772805323017,1.0018584415295,116.616168957394,3.84336363437697,0.0499432335575054,0.380547635694252,116.616112662594,3.84330733957688,0.0499449102541764,28.8380671943273,116.664864207283,3.89205888426577,0.0485149144730165,19.8924471859175,116.6537793699,3.88097404688256,0.0488362167187487,TRUE,TRUE
"FPM_Time",16,66.0118857131363,16,66.0118857131363,1,7.81957051969542,8.56781815830283,0.456820852242171,0.390918953364246,39.2253238253102,0.471111699016262,43.0456742224202,3.82035039711003,0.0506336483543868,0.396751193220178,43.0646799531146,3.83935612780436,0.050062742729248,8.72223568616809,43.0528643744738,3.82754054916358,0.0504168612272078,6.98158475883213,43.0542895919548,3.82896576664457,0.0503740067415921,TRUE,TRUE
"FPM_Time",48,121.113362820978,48,121.113362820978,1,19.0853939291601,17.9512566068173,0.219822958155747,0.245766173198331,117.675971326781,0.262127879495193,121.519119380909,3.84314805412836,0.0499496547691355,0.182969048182845,121.528515999051,3.85254467226983,0.0496705776383863,20.5880290044137,121.531440349165,3.85546902238471,0.0495840616637183,17.6555185860527,121.530646684109,3.85467535732829,0.0496075262436114,TRUE,TRUE
"FPM_Time",70,164.928437331562,70,164.928437331562,1,44.1990343879569,42.5120625355605,-0.122203005073579,-0.0992770216728629,171.610789745461,-0.114817610707536,175.46110821762,3.8503184721597,0.0497365459655927,-0.147714813401032,175.450513990099,3.83972424463803,0.0500517524031683,46.1545098592038,175.467208877975,3.85641913251447,0.0495559872277223,42.2947231042766,175.465957036172,3.85516729071156,0.0495929809305173,TRUE,TRUE
"FPM_Time",61,111.182432363226,61,111.182432363226,1,12.4109417688759,11.6545181806816,0.0779062998328386,0.101647932505076,149.546545929989,0.104580920605721,153.384268442518,3.83772251252836,0.0501115459689855,0.068119671269189,153.398295699579,3.85174976958947,0.0496941221373589,13.394907580801,153.395139425205,3.84859349521551,0.0497877253383137,11.4744057067096,153.394819270008,3.84827334001855,0.0497972303342465,TRUE,TRUE
"FPM_Time",107,134.087360313312,107,134.087360313312,1,19.480880505185,19.2333879410817,-0.134416981549712,-0.127186006866352,262.31935061784,-0.144311966289297,266.160744449184,3.84139383134323,0.0500019379871052,-0.145644636975788,266.160516428538,3.84116581069713,0.0500087382069118,20.3491875056641,266.16512406021,3.84577344236942,0.0498715150411078,18.7007861862879,266.216569468036,3.89721885019588,0.0483661108776429,FALSE,TRUE
"FPM_Time",21,87.854247668086,21,87.854247668086,1,7.28849276452274,7.44366162499637,0.0382115013851304,0.0260610320325187,51.4832371175174,0.0290691099382957,55.3149086105333,3.83167149301593,0.05029275486061,0.021394660377416,55.3220771915723,3.83884007405499,0.0500781540848105,7.8002557251228,55.3167655925871,3.83352847506977,0.0502370705893417,6.80676879866998,55.3089972584926,3.8257601409752,0.0504704499885222,FALSE,TRUE
"FPM_Time",51,105.61471986587,51,105.61471986587,1,14.9357452294082,14.2800295141606,0.394004728589462,0.404459065541719,125.030718071753,0.430031125925424,128.883729036524,3.85301096477164,0.0496567718426454,0.341302834218475,128.86165223009,3.8309341583369,0.0503148829874815,16.4092777451896,128.885614640579,3.85489656882626,0.0496009849824002,13.5516928504748,128.883928514652,3.85321044289944,0.0496508670146992,TRUE,TRUE
"FPM_Time",19,145.406097546526,19,145.406097546526,1,12.7330398513253,12.045428988411,0.45935588186926,0.477211334035211,46.5800728270689,0.497112802366031,50.4181941663765,3.83812133930758,0.0500996266304925,0.424297027778053,50.4161668930535,3.83609406598453,0.0501602448335026,13.8463963610735,50.4397203256072,3.85964749853829,0.0494607188788954,11.6813765857591,50.4372597344784,3.85718690740949,0.0495333128115379,TRUE,TRUE
"FPM_Time",47,145.988889764534,47,145.988889764534,1,31.4633763040891,29.998804583872,0.147979145451607,0.182734555004285,115.22439132199,0.171760506325923,119.059927415657,3.83553609366682,0.0501769425556055,0.111491774465235,119.068462473696,3.84407115170603,0.0499221657762847,33.3876032765987,119.084297473555,3.85990615156449,0.0494530944618264,29.6115763844639,119.083263295146,3.85887197315549,0.049483586789157,TRUE,TRUE
"FPM_Time",70,175.446304598326,70,175.446304598326,1,23.6548771304304,24.7348230465825,0.620828633413932,0.586545364687392,171.610805547933,0.635998440454914,175.459607628296,3.84880208036299,0.049781533744809,0.581096606526886,175.453613948215,3.84280840028219,0.0499597733713353,25.1255101857311,175.463339805628,3.85253425769517,0.0496708860350992,22.2424513173523,175.462170370937,3.85136482300345,0.0497055282411093,TRUE,TRUE
"FPM_Time",42,71.8592985443851,42,71.8592985443851,1,16.0463952367119,15.1191421116654,0.118704191719364,0.134751963106622,102.96647502635,0.189938966933563,106.82111464137,3.85463961501927,0.049608583235212,0.0414189206157927,106.801800041758,3.83532501540779,0.0501832607552537,18.0653253427213,106.829271960258,3.86279693390796,0.0493679661503341,14.1776500157777,106.826117694281,3.8596426679308,0.0494608612844238,TRUE,TRUE
"FPM_Time",61,125.445972368344,61,125.445972368344,1,16.9291453237557,16.880076270587,0.203164625345365,0.215520698899202,149.546545641275,0.217300644182906,153.40098500653,3.85443936525479,0.0496145055735548,0.169697072582585,153.390554714171,3.8440090728952,0.0499240139244902,18.202598169791,153.398257455023,3.85171181374756,0.0496952466595184,15.714761212572,153.397661504565,3.85111586328981,0.0497129064783621,TRUE,TRUE
"FPM_Time",54,309.056664384565,54,309.056664384565,1,44.6080939365658,44.7111620294018,0.0821126455447834,0.0850509248497715,132.385466381435,0.0893314987628066,136.228512016637,3.84304563520232,0.0499527056956177,0.0791766049139655,136.231316528049,3.84585014661425,0.0498692340266891,45.8544825437967,136.237077151318,3.85161076988311,0.0496982404289275,43.3835021871135,136.23666164773,3.85119526629472,0.049710553143829,TRUE,TRUE
