"model","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","rmse_timing","rmse_timing_nNA","rmse_intake","rmse_intake_nNA","ID"
"FPM_Time",92,304.13908332388,1,47.8804026877611,49.2712153001556,0.716677939029173,0.698010062319583,225.545609327448,0.0197332233499599,0,0.680659775890783,0,18
"FPM_Time",30,89.3781661590187,1,14.5537265594479,14.1995392465343,0.275660846546442,0.271262064530005,73.5474814446204,0.113174710282011,0,0.690530378550618,0,19
"FPM_Time",36,138.277223033829,1,19.2911887263438,20.1874645506433,0.0385476397576306,0.0212229162532987,88.2569776685542,0.311093048752909,0,0.62324937848414,0,20
"FPM_Time",33,28.7277568802941,1,9.24479831274995,11.340608227707,0.419886913663503,0.136234950763173,80.9022294553989,0.64392603701092,0,0.698462427935639,0,21
"FPM_Time",59,118.869580124756,1,48.053461201983,46.6145570443476,0.41998768118175,0.486433029156598,144.643379661987,0.106205843360955,0,0.711125230948625,0,22
"FPM_Time",76,39.7229549210894,1,23.0278413734271,19.1064756767246,0.304510987524514,0.64117408883576,186.320286456322,0.226996988723972,0,0.719817765306015,0,23
"FPM_Time",63,158.666633776996,1,23.0246937115866,23.7487303580321,0.107327359687252,0.0882316751871177,154.449712072526,0.30797800301232,0,0.702405308670479,0,24
"FPM_Time",103,212.268012221443,1,44.3531394925476,45.6741920168073,0.0808975385130966,0.0602003457858286,252.513018755121,0.189820760901851,0,0.70195387333084,0,25
"FPM_Time",48,129.43506687725,1,15.6806932279234,16.6860661185762,0.332402066445577,0.307172156862701,117.675970381576,0.0978215233858852,0,0.704994130576214,0,26
"FPM_Time",68,102.287335909854,1,40.7681142837431,38.4575083609787,-0.159628067937669,-0.117171057419669,166.707629831169,0.202059733459315,0,0.699051909593362,0,27
"FPM_Time",51,199.251748804475,1,19.626657815192,19.7878380307588,0.00162304907326377,-0.0037284182973028,125.030727245602,0.626102853238676,0,0.700853456891936,0,28
"FPM_Time",77,149.73473735312,1,20.835730363179,20.1967980548843,0.415913952376016,0.443347563140014,188.771874423529,0.10586062696711,0,0.712422955952595,0,29
"FPM_Time",56,161.402271133817,1,35.9591099355773,36.1084447786596,-0.0453988753564347,-0.0385590299711246,137.288631950364,0.30843746949239,0,0.712466997451758,0,30
"FPM_Time",51,59.7563787313037,1,17.8324108399696,15.6232729756747,0.354548348300181,0.487322393510753,125.030719355024,0.266472005820928,0,0.708346682906428,0,31
"FPM_Time",34,72.3582061851798,1,1.59613532914635,1.68606378154205,0.182273355155435,0.180965903803141,83.3538125545276,0.22569229145054,0,0.718373835686481,0,32
"FPM_Time",31,59.7098815900902,1,24.7316600354362,23.3693122596798,-0.114379948888692,-0.0203246110538884,75.9990638962013,0.728513338036535,0,0.723159653009054,0,33
"FPM_Time",53,165.486039540882,1,12.0277459325812,11.5377339698607,0.114045518246126,0.12185780624859,129.933883652592,0.127889999091001,0,0.689679773813092,0,34
"FPM_Time",73,121.581664371148,1,2.26702690923193,2.50862992673931,0.456767279765448,0.437503229979239,178.965537963322,0.108469528630782,0,0.682243099102285,0,35
"FPM_Time",74,111.920252952492,1,27.2044998291588,26.4504691107045,0.394907371716524,0.397074927050604,181.417122077859,0.0472766846898768,0,0.704528140884839,0,36
"FPM_Time",38,45.1457420232196,1,13.7300938053044,11.9426802111548,0.140023323927905,0.224877375730648,93.1601429444368,0.267515833489187,0,0.706832291848718,0,37
"FPM_Time",52,261.133619188398,1,50.8487715410985,50.2778100875375,0.484778728652547,0.504537414199044,127.482301048117,0.0516545052251424,0,0.938116829450467,0,38
"FPM_Time",81,221.077116432679,1,46.7255079569312,46.0513648939571,0.00567953777947802,0.00773589681580501,198.578200618853,0.0585520461865538,0,0.675703319751675,0,39
"FPM_Time",57,98.5338163468367,1,12.0230627397978,11.023077078554,0.30545020691975,0.348241019843135,139.74021736822,0.228739135122302,0,0.709241025540613,0,40
"FPM_Time",66,119.724568475229,1,19.5158304486668,18.2468742539096,0.28864245369205,0.322220480245651,161.804467004642,0.128240614533694,0,0.707804288431594,0,41
"FPM_Time",70,75.4384844737417,1,16.1440847948035,14.9886091135813,0.0923390112175087,0.120698464206362,171.61079000751,0.136697438445735,0,0.706304149836071,0,42
"FPM_Time",87,121.581152471221,1,13.0877615880969,12.1680075333248,0.328866341222572,0.361989121738964,213.287695374726,0.157570979245487,0,0.709515568051152,0,43
"FPM_Time",82,138.365667185559,1,10.5456884965847,11.1116923804748,0.26533593322103,0.253031497520715,201.02978354848,0.0851309300636535,0,0.708207748903242,0,44
"FPM_Time",81,104.001086017202,1,20.8884609354795,22.4692519727209,0.520632684481649,0.454040859788967,198.578200163451,0.135280723060053,0,0.704511804959543,0,45
"FPM_Time",39,35.8581194476269,1,24.0841539474124,24.0366886025295,-0.055730250222141,0.0890520367771388,95.6117255498263,0.324273446386206,0,0.754074966982066,0,46
"FPM_Time",54,90.7224268633556,1,18.4708888728082,19.499167296796,-0.0780696331143317,-0.0943507210872287,132.385468074135,0.282285887851349,0,0.707935861543359,0,47
"FPM_Time",25,88.0474500002614,1,8.69513799047945,9.26354871241301,-0.0757965210597285,-0.0881644090053669,61.2895726689577,10.1283389144608,0,0.6894592874182,0,48
"FPM_Time",33,164.138814719923,1,22.6413369286666,23.6167033548511,0.0329622355077948,0.0162231369822034,80.9022296716667,0.565450812970766,0,0.704587432980165,0,49
"FPM_Time",119,220.56205679326,1,8.35563165510523,8.73938384003747,0.39719945242646,0.387614141971268,291.7383419584,0.0539601483289491,0,0.706898855329037,0,50
"FPM_Time",32,90.7889919261135,1,34.2902709449344,36.5166920846827,-0.0990050546207073,-0.1671561049915,78.4506474108258,0.914303008036363,0,0.705339790980675,0,51
"FPM_Time",36,108.418555370241,1,18.7977202592772,17.6450225548773,0.122320040478169,0.148220184429613,88.2569774045434,0.153601052244208,0,0.699338370232077,0,52
"FPM_Time",40,150.942750018211,1,21.00801736477,20.6135808567187,0.073946265919999,0.0904975563749778,98.0633082316897,0.321644598273697,0,0.88129328612706,0,53
"FPM_Time",35,125.900405260245,1,31.4330737639368,29.3455609212466,0.576753874303521,0.637792898403261,85.8053947061738,0.0956204707204238,0,0.708548446099094,0,54
"FPM_Time",72,90.5417927104964,1,11.1419461398921,10.6183666744037,0.772636456486438,0.781756243458949,176.513955383782,0.0373943320037561,0,0.70515649119865,0,55
"FPM_Time",95,253.397897271207,1,24.0962346846886,23.9347841069428,0.0761644844388992,0.0820480473884029,232.900357177216,0.195321514129425,0,0.862518182152892,0,56
"FPM_Time",77,188.129888413497,1,30.9183358713076,29.7070302088307,0.102670653252587,0.120702864089746,188.771880260427,0.169794666708249,0,0.708621473489626,0,57
"FPM_Time",52,138.916701847011,1,6.62373478665635,6.53644603662395,0.543952552188644,0.558019455964556,127.482301324639,0.0765539789400292,0,0.828544322737545,0,58
"FPM_Time",75,199.783682304148,1,34.217379384023,34.7514118221599,0.0883364200964956,0.0763722369506008,183.868702928449,0.137477731639134,0,0.543364159647673,0,59
"FPM_Time",54,10.0442259205005,1,16.4078660309547,10.6864498347277,0.484776202266431,1.19767965809442,132.385466269711,0.101692889056295,0,0.706933248767185,0,60
"FPM_Time",10,62.552115851071,1,7.56585192427789,7.80619122149074,0.0151453089557196,-0.00797765111783519,24.5158270692442,2.85867991122297,0,0.70545099806913,0,61
"FPM_Time",43,35.6036711323505,1,1.65769017837813,1.74285026448442,0.299907330793148,0.265104956458706,105.418057649798,0.591562128740073,0,0.706027581154018,0,62
"FPM_Time",7,14.3634703924948,1,10.4368615034318,9.63179258134915,0.467917694879978,0.226441876811441,17.1610789381942,0.883074023720487,0,0.706814982246942,0,63
"FPM_Time",67,175.274148717267,1,20.7476840605787,20.3193341098337,0.243429303613223,0.245990236278635,164.256042194096,0.0412757165866568,0,0.657882854370259,0,64
"FPM_Time",12,37.4438760850344,1,4.48172770602542,5.35891585109337,0.0542721745478326,-0.0154665767652446,29.4189925006446,4.3167638195994,0,0.706548282833737,0,65
"FPM_Time",41,230.488962971126,1,9.68723946734776,10.1361440362449,0.375103627822427,0.362941196647745,100.514890956505,0.0996378149070324,0,0.702572283327985,0,66
"FPM_Time",42,116.384137870797,1,33.6065044131171,35.6033794348759,0.126221632105875,0.0724371054780932,102.966474538706,0.316077921645038,0,0.704777482079041,0,67
"FPM_Time",58,158.585550887324,1,19.0849933444739,18.1498698847438,0.188996488957089,0.207240848986663,142.191796908703,0.178148181049162,0,0.707259747950449,0,68
"FPM_Time",15,91.3157810908935,1,22.2041369304724,20.4039328816547,0.61348160024367,0.711324867999656,36.7737406351317,0.1530652192953,0,0.773803447491537,0,69
"FPM_Time",52,177.469846734947,1,25.2348096613853,24.1402162915709,0.411824744224539,0.431793328755708,127.482300686037,0.0575831175350643,0,0.706700210060991,0,70
"FPM_Time",72,103.090430468574,1,4.65121432580922,4.98172402139726,0.0874211226447507,0.0744417812146012,176.51395498455,0.638343604426045,0,0.677944496178709,0,71
"FPM_Time",60,203.802694280829,1,30.1952737646969,29.6320067166191,0.325671092465933,0.343334663198138,147.094962318254,0.0974646729029252,0,0.714150178501385,0,72
"FPM_Time",70,69.9948667915195,1,32.4628970246385,29.9781629328078,0.11155301434854,0.248052681578112,171.610796724058,0.235749703369838,0,0.765796353549962,0,73
"FPM_Time",77,236.68770095713,1,47.204405636778,45.7374308583688,0.0163468354815032,0.0345696740216042,188.771868911278,0.195494159844543,0,0.792964825160065,0,74
"FPM_Time",75,186.218732540898,1,14.4999028023504,14.5266613684307,0.13849416045361,0.133581085004699,183.868703778464,0.170375796685112,0,0.701233093243218,0,75
"FPM_Time",38,157.339689734445,1,22.925646119875,21.595849231684,0.306465871936309,0.342755593809932,93.160142816264,0.136782604725042,0,0.860018389516128,0,76
"FPM_Time",63,44.4044045163142,1,11.1279578506041,10.7875044677839,0.347836383368859,0.318546877145855,154.449711074968,0.203998557039956,0,0.705942691614399,0,77
"FPM_Time",17,148.08418570602,1,16.5884820133645,15.623837524977,0.375530351754267,0.400747126280854,41.6769080673412,0.157646129247431,0,0.707956856658071,0,78
"FPM_Time",126,108.769143612342,1,24.4707720160624,23.8016416249177,0.390712573183005,0.432851399757828,308.899421461916,0.117976273353856,0,0.710910640676052,0,79
"FPM_Time",69,230.775095690376,1,26.610079884073,26.9474913918109,-0.0185720101809755,-0.0245623106768895,169.159206680644,0.443770790489992,0,0.622617619678677,0,80
"FPM_Time",57,34.0998207954979,1,4.36861839109595,4.98482389780672,-0.0621854325823718,-0.112782250325709,139.740215897359,13.1704224818726,0,0.706479138775393,0,81
"FPM_Time",25,39.3291485119113,1,11.3187857906053,10.0390267074108,0.812585361213956,0.867677843570709,61.2895679546158,0.0607917080966265,0,0.706338437194742,0,82
"FPM_Time",55,116.262032888095,1,25.2219628706001,23.7035620954802,-0.0203125820124201,0.0135580010881215,134.837049527189,0.379120073819393,0,0.742316843137306,0,83
"FPM_Time",81,103.114191018558,1,23.2448727502203,21.4688509515229,0.452707387597696,0.522292046876009,198.578199523354,0.130619044049185,0,0.709394230855778,0,84
"FPM_Time",77,158.156859374693,1,19.5720127183786,18.5714505910733,0.130649106373017,0.151248418662567,188.771868369381,0.187827649242622,0,0.747447954585509,0,85
"FPM_Time",37,66.0594044613951,1,35.6667418202384,32.0925804805893,-0.107037672276293,0.0205120621980703,90.7085605140018,0.254823017730861,0,0.721883192903809,0,86
"FPM_Time",34,128.65460009968,1,13.6737979621176,13.427901976469,-0.0306959133238945,-0.0310489385286929,83.353812035334,0.69303297077727,0,0.704075193336532,0,87
"FPM_Time",23,30.8781822045313,1,17.2978398730818,13.3407240786619,0.476571645023402,0.921749196591554,56.3864022578651,0.378339098332175,0,0.707692420716964,0,88
"FPM_Time",53,187.971081773407,1,26.6489645843511,25.4034332519135,0.791340282764012,0.820294357374669,129.933899746869,0.0275746432917696,0,0.693384314493323,0,89
"FPM_Time",68,144.352647345027,1,24.5757443790926,25.1904941907546,0.367881754982975,0.341119194751747,166.707626914211,0.106851197548661,0,0.682305392922962,0,90
"FPM_Time",33,102.433335914776,1,16.5733654792987,15.2517221630334,0.266779049772723,0.318146427273193,80.9022292847336,0.215491640639277,0,0.771253099269084,0,91
"FPM_Time",66,188.157150430876,1,36.7034314980253,35.3216525461617,0.043566643131103,0.0620997695684613,161.804460704786,0.162409925738449,0,0.715820830268146,0,92
"FPM_Time",52,133.887157989473,1,19.4105780613642,20.0830480613804,0.156824751411872,0.14970605344753,127.482300993426,0.0572751492169596,0,0.709527127626606,0,93
"FPM_Time",73,116.618602927855,1,27.278679039074,25.6903395262239,0.148482864616087,0.195669104636535,178.965538019958,0.224362245526003,0,0.716772683140898,0,94
"FPM_Time",37,218.261800403298,1,26.1778088451906,25.3378602476628,0.402735845740045,0.414662361162402,90.7086576341781,0.034162645305853,0,0.684115511483671,0,95
"FPM_Time",69,115.644645959411,1,3.84247300276725,3.60284410247156,0.144745374076749,0.15178718761157,169.159210304851,0.167913707585444,0,0.69380801710823,0,96
"FPM_Time",45,80.284665135723,1,41.3907979638741,37.6504300944102,0.180565411132597,0.321026297646604,110.321222239769,0.157816393798981,0,0.738085256709227,0,97
"FPM_Time",65,95.3526790801763,1,8.49333276217194,8.89267406972431,0.142857996145311,0.137856011207623,159.352875852777,0.124030462273469,0,0.749429178088358,0,98
"FPM_Time",84,149.338629095038,1,20.7832177806449,19.5173528881706,0.632447699171089,0.675175685556943,205.932947245122,0.0725767873531109,0,0.710267045567419,0,99
"FPM_Time",122,189.560106498821,1,35.6929394819142,35.7612273970905,0.190151856642045,0.198986295940377,299.093090367097,0.0849407382298652,0,0.761821956955817,0,100
