"model","initial_nBites","initial_Emax","nBites","Emax","nSim","initial_int","int","initial_linear","linear","initial_quad","quad","min_n2ll","u95CI_int","u95CI_int_n2ll","u95CI_int_chisq","u95CI_int_chisq.p","l95CI_int","l95CI_int_n2ll","l95CI_int_chisq","l95CI_int_chisq.p","u95CI_linear","u95CI_linear_n2ll","u95CI_linear_chisq","u95CI_linear_chisq.p","l95CI_linear","l95CI_linear_n2ll","l95CI_linear_chisq","l95CI_linear_chisq.p","u95CI_quad","u95CI_quad_n2ll","u95CI_quad_chisq","u95CI_quad_chisq.p","l95CI_quad","l95CI_quad_n2ll","l95CI_quad_chisq","l95CI_quad_chisq.p","u95CI_quD_chisq.p","ID","int_fit","linear_fit","quad_fit"
"Kissileff_Time",67,15.1687310351554,67,15.1687310351554,1,-3.90611046214477,1.00896173357742,-2.47279988258219,-3.02146235186191,0.219780726086935,0.231254450414977,164.256043848624,103.619609336546,NA,NA,NA,-164.26096748683,NA,NA,NA,-2.51880917033947,NA,NA,NA,-3.60526830139165,NA,NA,NA,0.260322849089377,NA,NA,NA,0.202036864047991,NA,NA,NA,NA,11,TRUE,FALSE,TRUE
"Kissileff_Time",16,79.3629606088704,16,79.3629606088704,1,2.17927940477181,4.37959220787574,-1.125390901428,-2.30111865336126,0.937927647343655,1.04391050796802,39.2253233023412,7.04946293645207,NA,NA,NA,-2.69084838640419,NA,NA,NA,0.51527629878676,NA,NA,NA,-2.76606350477599,NA,NA,NA,1.06668822674529,NA,NA,NA,0.941753792436795,NA,NA,NA,NA,12,TRUE,TRUE,FALSE
"Kissileff_Time",56,38.7450423799015,56,38.7450423799015,1,-4.4539245111986,-2.42226827938945,1.26107387891946,1.06008919703011,0.012004612865076,0.0152919619406353,137.288635854633,0.0268156493993743,NA,NA,NA,-8.93467670778386,NA,NA,NA,1.80786739674287,NA,NA,NA,0.786365046607218,NA,NA,NA,0.0202059171824148,NA,NA,NA,0.00809942293933488,NA,NA,NA,NA,13,TRUE,TRUE,TRUE
"Kissileff_Time",55,50.9821152735727,55,50.9821152735727,1,-5.12699441129156,6.15585128838813,-3.42792014900957,-6.16511086318658,0.62078610141893,0.773658549692152,134.837051500009,26.7665179693706,NA,NA,NA,-37.020376452536,NA,NA,NA,-2.84443003403819,NA,NA,NA,-9.93252154046363,NA,NA,NA,0.778930333564973,NA,NA,NA,0.66624271581151,NA,NA,NA,NA,14,TRUE,TRUE,FALSE
"Kissileff_Time",14,19.7258296941535,14,19.7258296941535,1,-5.51006495812878,1.51755017540084,-3.10558429688622,-5.49738359824117,0.551631144984455,0.72535736211434,34.3221583252618,107.807222613812,NA,NA,NA,-9.46321092213996,NA,NA,NA,0.013839745406063,NA,NA,NA,-7.52282640351344,NA,NA,NA,0.740021162386615,NA,NA,NA,-0.2722072525205,NA,NA,NA,NA,15,TRUE,TRUE,TRUE
"Kissileff_Time",42,33.7518800650502,42,33.7518800650502,1,-10.5609679962802,14.3651730955319,-3.2424836961802,-7.02714608659623,0.457431174048631,0.59621167074359,102.966475583635,70.4217285959384,NA,NA,NA,-91.5438152401231,NA,NA,NA,10.2865605615365,NA,NA,NA,-16.7715973909663,NA,NA,NA,0.603136168385365,NA,NA,NA,0.0604354843761583,NA,NA,NA,NA,16,TRUE,TRUE,TRUE
"Kissileff_Time",24,135.909840944546,24,135.909840944546,1,3.30534318401168,6.53633975263035,1.62565134922257,0.581479589164484,1.0286944954281,1.09900119147307,58.8379849396051,7.69339393041428,NA,NA,NA,-1.08270727391862,NA,NA,NA,3.1471210287034,NA,NA,NA,0.103517883457331,NA,NA,NA,1.14903121177196,NA,NA,NA,0.964397228257181,NA,NA,NA,NA,17,TRUE,TRUE,TRUE
"Kissileff_Time",10,48.6128839197507,10,48.6128839197507,1,4.54339178637561,12.6549823277341,-2.64732896944316,-4.21930433683801,0.308377528332656,0.377227592747527,24.5158274329557,31.936935779854,NA,NA,NA,-9.68042942423845,NA,NA,NA,-0.515150024422137,NA,NA,NA,-4.89678217939137,NA,NA,NA,0.365079412622089,NA,NA,NA,0.342828144619724,NA,NA,NA,NA,18,TRUE,TRUE,FALSE
"Kissileff_Time",54,50.9672130531231,54,50.9672130531231,1,-5.09410627090064,9.64982283321416,-1.24831541821182,-3.41318964626836,0.245702900988532,0.323858697833613,132.385466085657,9.88775398382012,NA,NA,NA,-16.6827769251426,NA,NA,NA,0.170103688474543,NA,NA,NA,-3.56503150160027,NA,NA,NA,0.332135905635236,NA,NA,NA,0.325152547676278,NA,NA,NA,NA,19,TRUE,TRUE,FALSE
"Kissileff_Time",15,23.2904906760218,15,23.2904906760218,1,-7.9424292411195,10.2055234212461,0.511266228692509,-4.23875456621463,0.238713856719142,0.533585679115403,36.7737412006805,18.8036779118161,NA,NA,NA,-34.6889347054759,NA,NA,NA,7.33197855983197,NA,NA,NA,-6.30948922545046,NA,NA,NA,0.663116297559003,NA,NA,NA,-0.0778124002316071,NA,NA,NA,NA,20,TRUE,TRUE,TRUE
"Kissileff_Time",21,31.6595287255541,21,31.6595287255541,1,-12.2057821932043,6.25357399845844,0.272541903857292,-2.24505566965526,0.118493147054131,0.201153727330432,51.4832373638877,17.7440609485621,NA,NA,NA,-42.1561312776197,NA,NA,NA,4.587071272514,NA,NA,NA,-4.04197118829182,NA,NA,NA,0.26512390783896,NA,NA,NA,0.0597065709291781,NA,NA,NA,NA,21,TRUE,TRUE,TRUE
"Kissileff_Time",61,94.7718293944293,61,94.7718293944293,1,-3.24381920018743,1.54965841928032,-1.03855244743059,-2.59300684624866,1.00362122347716,1.12416566815112,149.546548639678,5.42195801630012,NA,NA,NA,-11.9095550311653,NA,NA,NA,1.54961132023232,NA,NA,NA,-3.67083137522572,NA,NA,NA,1.17504022585446,NA,NA,NA,1.06247661774955,NA,NA,NA,NA,22,TRUE,TRUE,FALSE
"Kissileff_Time",70,123.274004244587,70,123.274004244587,1,-5.84880096283211,0.483110154548899,-1.15751097748228,-2.57490077524232,1.01549240365641,1.08857032752022,171.610789836379,2.92746984727854,NA,NA,NA,-15.0968318055826,NA,NA,NA,0.780606401250864,NA,NA,NA,-3.59285939209142,NA,NA,NA,1.12904403817386,NA,NA,NA,1.08223879469139,NA,NA,NA,NA,23,TRUE,TRUE,FALSE
"Kissileff_Time",50,66.1685720626349,50,66.1685720626349,1,1.25556023210171,4.82448817797238,-0.610559998980484,-2.17691982989061,0.990922392200672,1.14663519656956,122.579137082424,5.055091928652,NA,NA,NA,-1.04325867401613,NA,NA,NA,0.509079545630438,NA,NA,NA,-2.18233587277968,NA,NA,NA,1.14109743031794,NA,NA,NA,1.03471663886276,NA,NA,NA,NA,24,TRUE,TRUE,FALSE
"Kissileff_Time",53,20.2125177386435,53,20.2125177386435,1,-2.11453055279873,-3.08920515754586,-2.33997218763834,-1.05076314878462,0.909765325908298,0.716407424334518,129.93388640295,16.6291363305851,NA,NA,NA,-10.705128527308,NA,NA,NA,2.00621999759096,NA,NA,NA,-2.2855472674436,NA,NA,NA,0.920969579162831,NA,NA,NA,0.673483560641473,NA,NA,NA,NA,25,TRUE,FALSE,TRUE
"Kissileff_Time",46,37.9663681091921,46,37.9663681091921,1,-4.79736024323461,4.94376933525745,-0.542418060036237,-5.01753178025234,1.15307468098019,1.65525178053125,112.772804656712,5.85085257048359,NA,NA,NA,-7.13910762641923,NA,NA,NA,-1.20231704009748,NA,NA,NA,-5.44376916581161,NA,NA,NA,1.69306391822984,NA,NA,NA,1.60980208624229,NA,NA,NA,NA,26,TRUE,FALSE,FALSE
"Kissileff_Time",56,40.6023107062609,56,40.6023107062609,1,-3.86992111055113,0.974040846628047,-0.412496124172048,-1.49714857170763,0.588001837114489,0.645752497461904,137.288631631634,8.16463940754623,NA,NA,NA,-14.0006956356884,NA,NA,NA,3.56055221346192,NA,NA,NA,-4.38539577896238,NA,NA,NA,0.845886000359671,NA,NA,NA,0.308760149559495,NA,NA,NA,NA,27,TRUE,TRUE,TRUE
"Kissileff_Time",46,72.4069327912078,46,72.4069327912078,1,-9.6162831448574,-7.38816291003548,0.646461899607347,0.187458063758844,0.772610740918799,0.783996889239702,112.772805628994,-0.922066331179839,NA,NA,NA,-18.310582370167,NA,NA,NA,3.30245507716611,NA,NA,NA,-2.00956670309871,NA,NA,NA,0.940093962996755,NA,NA,NA,0.636772817043862,NA,NA,NA,NA,28,TRUE,TRUE,TRUE
"Kissileff_Time",25,61.339893617757,25,61.339893617757,1,1.91304034159085,2.88488944451415,0.396998186805337,0.346614546012719,0.333447856591379,0.335333735555861,61.2895676330765,4.72620223796195,NA,NA,NA,-0.900057771946506,NA,NA,NA,0.81723357591268,NA,NA,NA,0.115149842293693,NA,NA,NA,0.355951319248641,NA,NA,NA,0.321370362278788,NA,NA,NA,NA,29,TRUE,TRUE,TRUE
"Kissileff_Time",84,41.1287030992624,84,41.1287030992624,1,0.235956834138196,6.37883504723526,-1.72900638862883,-4.42569846990425,0.879010878195861,1.13306487756651,205.932953064644,9.3246020708267,NA,NA,NA,0.0183824190759041,NA,NA,NA,1.70094650686273,NA,NA,NA,-5.31822479572613,NA,NA,NA,1.21325427398282,NA,NA,NA,0.87417437424589,NA,NA,NA,NA,30,TRUE,TRUE,TRUE
"Kissileff_Time",59,44.166125527853,59,44.166125527853,1,3.89729735345893,12.1580340460576,-1.02920035495895,-1.12996599991273,0.011811893133429,0.0119738465166302,144.64338068391,14.7085932043095,NA,NA,NA,-0.361796376200939,NA,NA,NA,-1.14326881722151,NA,NA,NA,-1.16211855088565,NA,NA,NA,0.0121163672159703,NA,NA,NA,0.0121163606564009,NA,NA,NA,NA,31,TRUE,FALSE,FALSE
"Kissileff_Time",28,8.62577242032781,28,8.62577242032781,1,2.13845571004747,4.93722407752813,-3.27615113623376,-5.09294322739281,0.542406513012602,0.7571441719963,68.6443163332788,20.6781286064061,NA,NA,NA,-96.5339235971751,NA,NA,NA,-3.06053919366673,NA,NA,NA,-8.21038740576651,NA,NA,NA,0.816173772579697,NA,NA,NA,0.323381651122767,NA,NA,NA,NA,32,TRUE,TRUE,TRUE
"Kissileff_Time",39,72.9748136378959,39,72.9748136378959,1,-1.25508869434432,2.17414308762553,0.806355910029385,-1.10310207148363,1.22554849344136,1.43023285340684,95.6117256434948,3.14567404674368,NA,NA,NA,-4.96392061455248,NA,NA,NA,0.804250346086213,NA,NA,NA,-1.21653433556927,NA,NA,NA,1.43952113839091,NA,NA,NA,1.25540153296498,NA,NA,NA,NA,33,TRUE,FALSE,FALSE
"Kissileff_Time",20,40.477868009126,20,40.477868009126,1,0.629854883773563,6.99065132649221,-1.56374693344078,-3.48931326714155,0.721078086696839,0.853558059795617,49.031655041786,12.052461623224,NA,NA,NA,-10.7928637068591,NA,NA,NA,2.46376039852022,NA,NA,NA,-5.5912101934467,NA,NA,NA,1.05810533160475,NA,NA,NA,0.391657239400757,NA,NA,NA,NA,34,TRUE,TRUE,TRUE
"Kissileff_Time",23,44.7258819828327,23,44.7258819828327,1,-0.182507383895965,13.162584167342,-3.60291804716744,-5.88784491107703,0.546724995149936,0.644295567810873,56.3864032852691,21.2070905311868,NA,NA,NA,-31.2102937623823,NA,NA,NA,-5.49602641119257,NA,NA,NA,-7.56796220758929,NA,NA,NA,0.70841383205184,NA,NA,NA,0.499972267257887,NA,NA,NA,NA,35,TRUE,FALSE,TRUE
"Kissileff_Time",75,84.3090193539467,75,84.3090193539467,1,0.62733833933969,5.35082816892388,-0.590844251386216,-2.08962391555167,0.861477195306674,0.97182983250122,183.868710342616,6.05393863012219,NA,NA,NA,-4.80106677366412,NA,NA,NA,0.889131391106074,NA,NA,NA,-2.41635242531541,NA,NA,NA,1.00370305332178,NA,NA,NA,0.88239383011521,NA,NA,NA,NA,36,TRUE,TRUE,FALSE
"Kissileff_Time",58,26.8020470374747,58,26.8020470374747,1,1.25535737797654,12.4906759440307,-2.17377408239873,-3.89505578678349,0.216830542765728,0.284241869640129,142.191799478605,29.2045268435475,NA,NA,NA,-26.6939964677553,NA,NA,NA,2.01662755731038,NA,NA,NA,-6.05037782219677,NA,NA,NA,0.305058669191836,NA,NA,NA,0.24105905257405,NA,NA,NA,NA,37,TRUE,TRUE,FALSE
"Kissileff_Time",51,109.099774389593,51,109.099774389593,1,2.20890728151918,7.49791833748362,-3.47303430888575,-4.81373417542852,1.4776400497251,1.56186107157678,125.03071810241,10.4740139286137,NA,NA,NA,-6.05620746558683,NA,NA,NA,-0.802149260471441,NA,NA,NA,-6.15861683049423,NA,NA,NA,1.66265954241891,NA,NA,NA,1.56267093482046,NA,NA,NA,NA,38,TRUE,TRUE,FALSE
"Kissileff_Time",7,100.933347938208,7,100.933347938208,1,-2.90688594573861,4.62869900172575,1.44863662100667,-0.237233145616653,0.462814352749622,0.549072973549089,17.1610789741777,8.96493269000216,NA,NA,NA,-14.7786337980944,NA,NA,NA,4.15643567752723,NA,NA,NA,-1.25921067423921,NA,NA,NA,0.608331005327125,NA,NA,NA,0.523642055776186,NA,NA,NA,NA,39,TRUE,TRUE,FALSE
"Kissileff_Time",42,37.0963800761292,42,37.0963800761292,1,-4.92673205995026,11.1511104858586,-2.08628598975825,-8.72125173212742,1.32764229542359,1.97846678184152,102.966475006643,16.0027194497882,NA,NA,NA,-25.856201634285,NA,NA,NA,6.22237317255856,NA,NA,NA,-10.9552489900369,NA,NA,NA,2.23885016867478,NA,NA,NA,0.635974314307723,NA,NA,NA,NA,40,TRUE,TRUE,TRUE
"Kissileff_Time",44,95.1244840705531,44,95.1244840705531,1,-3.2027216044523,0.0359585135533046,0.524194241863343,-0.108352664207325,0.923231459308942,0.949518920072432,107.869645680167,3.7610407608331,NA,NA,NA,-10.1664282798475,NA,NA,NA,2.69714061401274,NA,NA,NA,-1.78159047206778,NA,NA,NA,1.09687116047111,NA,NA,NA,0.786180597282855,NA,NA,NA,NA,41,TRUE,TRUE,TRUE
"Kissileff_Time",25,39.2744176527581,25,39.2744176527581,1,-4.52728408635741,2.97379535730613,1.35055546019912,-1.63777149936448,0.531681931948599,0.808083514523284,61.2895685831663,4.63992229760042,NA,NA,NA,-13.9562904958721,NA,NA,NA,5.13894391441058,NA,NA,NA,-2.43806241545458,NA,NA,NA,0.888185621404112,NA,NA,NA,0.489633157866608,NA,NA,NA,NA,42,TRUE,TRUE,TRUE
"Kissileff_Time",57,59.7172451627609,57,59.7172451627609,1,-12.9037851166934,3.03466452660621,-0.582468489946166,-4.88532907465165,0.792238243423167,1.07596223293197,139.740215756937,6.94807313703102,NA,NA,NA,-32.7262633666894,NA,NA,NA,4.83679078705865,NA,NA,NA,-6.08984963351304,NA,NA,NA,1.16244549673976,NA,NA,NA,0.546207444403637,NA,NA,NA,NA,43,TRUE,TRUE,TRUE
"Kissileff_Time",77,31.0464524078066,77,31.0464524078066,1,-12.7141951396714,-10.6824639073621,1.89556654333758,1.61462602772594,-0.0137315893688235,-0.00412595959625584,188.771868344798,-7.4873574777576,NA,NA,NA,-17.9407675783548,NA,NA,NA,2.34867415406789,NA,NA,NA,1.27114656981988,NA,NA,NA,0.000238972929558154,NA,NA,NA,-0.00836811385915398,NA,NA,NA,NA,44,TRUE,TRUE,FALSE
"Kissileff_Time",27,33.8092819567493,27,33.8092819567493,1,2.23968021845422,13.8047221556977,-1.96819323939806,-4.71833683789862,0.34902075738055,0.500853403978586,66.1927345305228,17.9705498920754,NA,NA,NA,13.89823863318,NA,NA,NA,1.55293119584922,NA,NA,NA,-5.48930868957336,NA,NA,NA,0.538978231325243,NA,NA,NA,0.182759817466085,NA,NA,NA,NA,45,FALSE,TRUE,TRUE
"Kissileff_Time",33,15.2894725081492,33,15.2894725081492,1,-3.43341452061771,2.78480651771972,1.04434385676385,-0.564908834986536,0.0381452085699883,0.135865852287544,80.902229537626,4.45975847314898,NA,NA,NA,-11.3264601145772,NA,NA,NA,1.40574548690091,NA,NA,NA,-1.07840734133273,NA,NA,NA,0.170108399538018,NA,NA,NA,0.0121306350307828,NA,NA,NA,NA,46,TRUE,TRUE,TRUE
"Kissileff_Time",40,66.5367420671452,40,66.5367420671452,1,-3.60861445988845,-1.42453686971594,2.10381181037219,1.74214612700026,0.378167796799694,0.385082993245599,98.0633082127277,1.92204144771358,NA,NA,NA,-9.13922890722657,NA,NA,NA,3.86363363993639,NA,NA,NA,0.343998354709794,NA,NA,NA,0.386603059466328,NA,NA,NA,0.296226250482246,NA,NA,NA,NA,47,TRUE,TRUE,TRUE
"Kissileff_Time",11,35.9166677402779,11,35.9166677402779,1,-9.66690268482496,-0.99309510887003,1.4217623721884,0.127771319439204,0.0374893627893735,0.0813053530716898,26.9674100026316,2.31996673894076,NA,NA,NA,-22.2874277186798,NA,NA,NA,0.378422464752696,NA,NA,NA,-0.107516935796031,NA,NA,NA,0.0779154508609151,NA,NA,NA,0.0779153721750033,NA,NA,NA,NA,48,TRUE,FALSE,FALSE
"Kissileff_Time",39,103.182795039588,39,103.182795039588,1,-2.41719914070182,5.62752953223143,-1.98423696782386,-4.54082819613512,1.28712096432973,1.47185993344547,95.6117287051764,7.36127841662051,NA,NA,NA,-10.3312228618915,NA,NA,NA,1.08153830960585,NA,NA,NA,-5.06010925931464,NA,NA,NA,1.51499759149868,NA,NA,NA,1.34336555940619,NA,NA,NA,NA,49,TRUE,TRUE,FALSE
"Kissileff_Time",65,3.96631251928439,65,3.96631251928439,1,-0.633410865223869,-0.653324034725325,2.1169278874417,0.524976429133738,-0.1067795046332,0.817584141579524,159.35287904944,1.74224606476841,NA,NA,NA,-1.29695920590859,NA,NA,NA,2.56254224961678,NA,NA,NA,-1.18907671155625,NA,NA,NA,2.1566282425354,NA,NA,NA,-0.463582182151553,NA,NA,NA,NA,50,TRUE,TRUE,TRUE
"Kissileff_Time",40,51.4061368824486,40,51.4061368824486,1,-4.09007303690178,-4.59354212985509,2.19624212167459,2.07956940622996,0.0423969939258583,0.0503549500703527,98.0633106773,0.156650189256394,NA,NA,NA,-8.33685022941024,NA,NA,NA,2.35532971018398,NA,NA,NA,2.05809864222306,NA,NA,NA,0.0538974827701419,NA,NA,NA,0.0379172765030494,NA,NA,NA,NA,51,TRUE,TRUE,TRUE
"Kissileff_Time",30,11.3993978407106,30,11.3993978407106,1,4.08894066076621,12.8203230649602,-3.41084823492663,-4.89978779997634,0.394341359267028,0.445855869837681,73.547482360537,99.5613410260963,NA,NA,NA,-91.3846042525375,NA,NA,NA,11.2117926834272,NA,NA,NA,-8.915676564704,NA,NA,NA,0.456414364856536,NA,NA,NA,0.427749441909992,NA,NA,NA,NA,52,TRUE,TRUE,FALSE
"Kissileff_Time",50,58.2093145941672,50,58.2093145941672,1,-1.79370003082921,1.23069989907836,-0.114563804835376,-0.903964073532179,1.04156478900112,1.09831456332465,122.579139882007,3.5945846928284,NA,NA,NA,-0.320546974274482,NA,NA,NA,2.5406672521791,NA,NA,NA,-2.56715766690633,NA,NA,NA,1.25664623970871,NA,NA,NA,1.06796243963139,NA,NA,NA,NA,53,FALSE,TRUE,FALSE
"Kissileff_Time",48,70.5403902218318,48,70.5403902218318,1,-1.93026571193625,5.57497030526529,-0.655229226866361,-1.72357195412252,0.206073543180948,0.240850886007089,117.675969906449,7.75355989402772,NA,NA,NA,-11.6140574894713,NA,NA,NA,0.347069090419397,NA,NA,NA,-2.12631014281597,NA,NA,NA,0.257924218807993,NA,NA,NA,0.206064994813569,NA,NA,NA,NA,54,TRUE,TRUE,TRUE
"Kissileff_Time",51,10.5975872534417,51,10.5975872534417,1,-6.29605902020809,14.7543075599683,-2.38449298966931,-10.9331162601059,0.86729393026991,1.74711417242057,125.030720038638,115.045042162352,NA,NA,NA,-96.4976211379335,NA,NA,NA,-6.7784361156934,NA,NA,NA,-29.0163337494932,NA,NA,NA,2.04357192705271,NA,NA,NA,1.13516161067128,NA,NA,NA,NA,55,TRUE,FALSE,FALSE
"Kissileff_Time",57,37.343648925,57,37.343648925,1,-0.26510977688237,2.57053093650923,2.1273426485365,0.985720197124625,0.395057035485114,0.496846763444972,139.740214352924,3.29365956920899,NA,NA,NA,-3.82448359030466,NA,NA,NA,3.81219105422272,NA,NA,NA,0.252556786491365,NA,NA,NA,0.597360823706871,NA,NA,NA,0.25726767811396,NA,NA,NA,NA,56,TRUE,TRUE,TRUE
"Kissileff_Time",60,66.0601528524401,60,66.0601528524401,1,-2.19945934491372,4.91999620934942,-3.24225380902289,-4.76775082960816,0.929796437844851,1.00437271580037,147.094962422648,13.9528887802081,NA,NA,NA,-10.8526622058335,NA,NA,NA,1.09716428461856,NA,NA,NA,-7.60838837703367,NA,NA,NA,1.19747636933404,NA,NA,NA,0.798816759636238,NA,NA,NA,NA,57,TRUE,TRUE,TRUE
"Kissileff_Time",5,12.0947204861238,5,12.0947204861238,1,-10.5146438241432,11.1888684322806,0.314519981917496,-4.76010703579362,0.264250127586046,0.547989625068395,12.2579135273938,172.208776824221,NA,NA,NA,-193.241414331447,NA,NA,NA,37.5208918946828,NA,NA,NA,-36.891552832664,NA,NA,NA,0.928168794903754,NA,NA,NA,0.448464127003494,NA,NA,NA,NA,58,TRUE,TRUE,FALSE
"Kissileff_Time",26,101.598373581215,26,101.598373581215,1,3.50794534927309,8.68673419909644,-2.59857511294268,-4.7927023574101,1.70607042628042,1.90692406179572,63.7411531052847,10.4417086569058,NA,NA,NA,-3.42577570160948,NA,NA,NA,0.132851186792792,NA,NA,NA,-5.33000651575948,NA,NA,NA,1.93155804174653,NA,NA,NA,1.66086569978382,NA,NA,NA,NA,59,TRUE,TRUE,TRUE
"Kissileff_Time",56,45.4280587579634,56,45.4280587579634,1,-2.97285286944011,0.196902605074757,1.08213838779901,0.392292628477167,0.170993328109407,0.20102831795809,137.288636728909,2.79304247804523,NA,NA,NA,-8.73319913358969,NA,NA,NA,2.43347132154085,NA,NA,NA,-0.359249676195037,NA,NA,NA,0.23491342179929,NA,NA,NA,0.138834581728928,NA,NA,NA,NA,60,TRUE,TRUE,TRUE
"Kissileff_Time",33,33.1346546943878,33,33.1346546943878,1,-4.88011149556231,15.6531573005166,-2.69670873660061,-8.38677634330993,0.729520025464058,1.105308348772,80.9022299436107,20.1347069541102,NA,NA,NA,12.9004628749178,NA,NA,NA,-5.89587602638074,NA,NA,NA,-9.5892619121336,NA,NA,NA,1.27850215379164,NA,NA,NA,0.966478117990891,NA,NA,NA,NA,61,FALSE,FALSE,FALSE
"Kissileff_Time",63,112.730153900657,63,112.730153900657,1,-6.85924467873223,-3.63629936298324,2.12421126808054,0.927341587991778,0.636143998047583,0.720987596907133,154.449710445541,-1.96980161263862,NA,NA,NA,-11.7462228894924,NA,NA,NA,2.5471523506938,NA,NA,NA,0.751673791649296,NA,NA,NA,0.724288277632196,NA,NA,NA,0.68784880468218,NA,NA,NA,NA,62,TRUE,TRUE,FALSE
