"model","nBites","Emax","nSim","initial_int","int","initial_linear","linear","initial_quad","quad","min_n2ll","u95CI_int","u95CI_int_n2ll","u95CI_int_chisq","u95CI_int_chisq.p","l95CI_int","l95CI_int_n2ll","l95CI_int_chisq","l95CI_int_chisq.p","u95CI_linear","u95CI_linear_n2ll","u95CI_linear_chisq","u95CI_linear_chisq.p","l95CI_linear","l95CI_linear_n2ll","l95CI_linear_chisq","l95CI_linear_chisq.p","u95CI_quad","u95CI_quad_n2ll","u95CI_quad_chisq","u95CI_quad_chisq.p","l95CI_quad","l95CI_quad_n2ll","l95CI_quad_chisq","l95CI_quad_chisq.p","u95CI_quD_chisq.p","ID","int_fit","linear_fit","quad_fit"
"Kissileff_Time",8,31.544518177811,1,-8.19327103788394,12.4949840927696,-1.57844353649816,-6.62338943133148,0.60266904868893,0.91014581566876,19.6126622459551,44.4883591375049,NA,NA,NA,-60.8736085911468,NA,NA,NA,-4.88935388946827,NA,NA,NA,-14.7500337985482,NA,NA,NA,0.991146338147562,NA,NA,NA,0.83762928350283,NA,NA,NA,NA,11,TRUE,FALSE,FALSE
"Kissileff_Time",36,85.5516398172294,1,2.84976506856498,7.97982311715632,-1.91824748350335,-3.58436449768212,1.05566889527838,1.1765078926412,88.2569775310949,9.12188631340882,NA,NA,NA,-3.41924752438969,NA,NA,NA,0.167259849744728,NA,NA,NA,-4.04831180966065,NA,NA,NA,1.2248911768192,NA,NA,NA,0.993601607890831,NA,NA,NA,NA,12,TRUE,TRUE,TRUE
"Kissileff_Time",15,54.920473358801,1,-2.1162332776142,-2.30380324485236,2.34361986776354,1.95949220822942,0.304930799499571,0.35411182612656,36.7737405825147,3.21791209814089,NA,NA,NA,-6.97339568573667,NA,NA,NA,3.20907206955544,NA,NA,NA,1.42190549183593,NA,NA,NA,0.367472884261482,NA,NA,NA,0.255002579047281,NA,NA,NA,NA,13,TRUE,TRUE,TRUE
"Kissileff_Time",41,24.4263736580005,1,1.59666404414398,12.1609296519345,-2.48991980531523,-3.7456551468562,0.223117078303839,0.256779337459486,100.514891016535,53.7865657170412,NA,NA,NA,-2.34903762526801,NA,NA,NA,-2.9889888080773,NA,NA,NA,-6.81966057682755,NA,NA,NA,0.312533153957912,NA,NA,NA,0.171815009280094,NA,NA,NA,NA,14,TRUE,FALSE,TRUE
"Kissileff_Time",74,87.9474809515491,1,0.442744660886311,2.91362720781143,0.321326760439488,-0.200657489479775,0.980689140641495,1.01128351877082,181.417121196388,5.22135301108596,NA,NA,NA,-4.3356461206956,NA,NA,NA,1.86938022649491,NA,NA,NA,-1.32891600863444,NA,NA,NA,1.072057228505,NA,NA,NA,0.900178176804235,NA,NA,NA,NA,15,TRUE,TRUE,TRUE
"Kissileff_Time",53,8.06202744074969,1,-4.0015751521991,12.9052263226702,-0.685287845548082,-6.72999049538624,0.372189093134093,0.925623348307528,129.933888982516,58.3171785561959,NA,NA,NA,-6.32550424221065,NA,NA,NA,15.9493058877809,NA,NA,NA,-17.2652540915424,NA,NA,NA,1.30189975559577,NA,NA,NA,0.321949319708381,NA,NA,NA,NA,16,TRUE,TRUE,TRUE
"Kissileff_Time",48,11.7892716844187,1,-3.76972495038627,8.32608628567717,-1.39315723145566,-1.93690391623539,0.0134165488346717,0.017353162802136,117.675976936562,2586.75377502686,NA,NA,NA,3.80842458926546,NA,NA,NA,-0.161456911770707,NA,NA,NA,-2.33204453364249,NA,NA,NA,0.0171343492646205,NA,NA,NA,0.0171339682401017,NA,NA,NA,NA,17,FALSE,TRUE,FALSE
"Kissileff_Time",18,72.5916006038732,1,0.206718566351223,6.61275809465551,-2.37889958158421,-4.23150235477943,1.3123800221818,1.43777521205188,44.1284891240675,12.4388716058697,NA,NA,NA,-12.0256044761767,NA,NA,NA,2.00329187642576,NA,NA,NA,-6.76096635687155,NA,NA,NA,1.59864499684967,NA,NA,NA,0.971856765096275,NA,NA,NA,NA,18,TRUE,TRUE,TRUE
"Kissileff_Time",21,61.1384368484779,1,-14.4851452020778,5.81878026362806,-1.22596135914547,-5.804791721873,0.603898606670475,0.851377662964417,51.4832395906387,14.5934173485003,NA,NA,NA,-43.7366584966366,NA,NA,NA,4.33657941805479,NA,NA,NA,-7.43575621904694,NA,NA,NA,0.89985830660601,NA,NA,NA,0.737972281234517,NA,NA,NA,NA,19,TRUE,TRUE,FALSE
"Kissileff_Time",13,55.3096922960878,1,0.0880528161082048,-0.572718663733342,1.50672824864633,1.53720835708566,0.0206617335157859,0.018986887367528,31.8705761290887,0.945941684632543,NA,NA,NA,-3.74290422633304,NA,NA,NA,2.08427996425291,NA,NA,NA,1.26401586565603,NA,NA,NA,0.0218989796944089,NA,NA,NA,0.0155936178606734,NA,NA,NA,NA,20,TRUE,TRUE,TRUE
"Kissileff_Time",17,70.7286954207929,1,0.893779154609562,6.21436540257764,0.165770451418021,-1.69627324496247,0.699569084879818,0.844955855059464,41.6769060488593,8.07869077279792,NA,NA,NA,-6.29107527854194,NA,NA,NA,1.16834421449999,NA,NA,NA,-2.2766646622275,NA,NA,NA,0.888210472184126,NA,NA,NA,0.577590118383481,NA,NA,NA,NA,21,TRUE,TRUE,TRUE
"Kissileff_Time",65,51.6953318610427,1,-9.16331402340994,2.69941616971616,-0.402401179313106,-5.00424342459868,1.405518088347,1.83092309992086,159.352879985962,6.94339187194759,NA,NA,NA,-25.270196216226,NA,NA,NA,1.72777919107473,NA,NA,NA,-7.22801142758036,NA,NA,NA,2.0986394598194,NA,NA,NA,0.767690994445258,NA,NA,NA,NA,22,TRUE,TRUE,TRUE
"Kissileff_Time",36,104.251053734239,1,-2.92835381845097,0.790219544955263,1.11082553394025,0.0836159655675235,0.79249324323866,0.865483924739676,88.2569776526364,2.47874747908793,NA,NA,NA,-0.230426027989765,NA,NA,NA,0.29956154211148,NA,NA,NA,-0.230574140503998,NA,NA,NA,0.864589971464981,NA,NA,NA,0.835855832382259,NA,NA,NA,NA,23,FALSE,FALSE,FALSE
"Kissileff_Time",40,6.23077657700284,1,-6.10123919381382,11.3120930515447,-2.16937843649126,-2.70027484712873,0.13224790986185,0.115188281192474,98.0633082288335,1254.35669831713,NA,NA,NA,-1266.5571964205,NA,NA,NA,110.269498538875,NA,NA,NA,-56.0481050793471,NA,NA,NA,0.146101634388055,NA,NA,NA,-0.355708505463531,NA,NA,NA,NA,24,TRUE,TRUE,TRUE
"Kissileff_Time",96,43.3401727578484,1,-3.72700051811152,10.0347143989318,-1.37526526004369,-4.60143979316538,0.437273131967283,0.619974437399084,235.351940905135,12.5621855488347,NA,NA,NA,-20.01613236229,NA,NA,NA,-4.1903151803511,NA,NA,NA,-5.19292527138665,NA,NA,NA,0.630964046501395,NA,NA,NA,0.59628624341872,NA,NA,NA,NA,25,TRUE,FALSE,FALSE
"Kissileff_Time",48,26.952213221169,1,-2.12315870083793,-3.22048540187354,1.17396903750864,1.49242715929498,0.0108672592657262,-0.00643699182667647,117.675970066889,0.766301924542239,NA,NA,NA,-5.01261523315899,NA,NA,NA,1.72786334454593,NA,NA,NA,0.944317514688197,NA,NA,NA,0.000215373411159185,NA,NA,NA,-0.00957457138275483,NA,NA,NA,NA,26,TRUE,TRUE,FALSE
"Kissileff_Time",37,112.154121951425,1,-4.95241939981007,-3.64362782164637,0.74184259686205,0.785760712038252,1.07327766563988,1.05214629031764,90.708560104186,2.53577644346368,NA,NA,NA,-12.4406322728219,NA,NA,NA,3.17279784313576,NA,NA,NA,-1.68911681643638,NA,NA,NA,1.20405417060472,NA,NA,NA,0.898600703008526,NA,NA,NA,NA,27,TRUE,TRUE,TRUE
"Kissileff_Time",38,31.838796553264,1,-0.114800354005204,0.920667244752298,0.654685554996808,0.579349111556275,-0.00170658459031237,-0.000163265618332985,93.1601430003693,1.78217123947182,NA,NA,NA,-2.63688185233922,NA,NA,NA,0.677504787479802,NA,NA,NA,0.460565752208117,NA,NA,NA,-0.00087270756595883,NA,NA,NA,-0.000872711542638269,NA,NA,NA,NA,28,TRUE,TRUE,FALSE
"Kissileff_Time",34,41.0661725060135,1,-11.3452918248874,-1.91454971110097,1.21653724674092,-0.696239777768181,0.195331466453575,0.29186817671439,83.353811980722,3.60877797811596,NA,NA,NA,-2.9832643300218,NA,NA,NA,-0.308906376127687,NA,NA,NA,-1.05382548294229,NA,NA,NA,0.320774202393228,NA,NA,NA,0.259270793256942,NA,NA,NA,NA,29,FALSE,FALSE,FALSE
"Kissileff_Time",68,28.7674449037213,1,-0.913146657724651,1.3949993009649,2.30537347221426,1.17210746221853,0.0656508827618227,0.169377579636742,166.707623963415,1.55543366700584,NA,NA,NA,-2.18931902921129,NA,NA,NA,1.76083544299211,NA,NA,NA,1.27714989144855,NA,NA,NA,0.154718416485212,NA,NA,NA,0.125765816154146,NA,NA,NA,NA,30,TRUE,FALSE,FALSE
"Kissileff_Time",7,102.937055340881,1,3.20310103684566,8.23686821300037,1.61095085477491,-0.298600966672527,0.944973648752554,1.10299719463523,17.1610790415554,12.0143581358673,NA,NA,NA,-5.60833594337055,NA,NA,NA,4.66011410715261,NA,NA,NA,-1.43821069530731,NA,NA,NA,1.18852552917983,NA,NA,NA,0.701419772510146,NA,NA,NA,NA,31,TRUE,TRUE,TRUE
"Kissileff_Time",52,34.3671865650236,1,-1.39186520578868,0.475739486480515,1.07849875410745,0.862661970523712,0.251169759678185,0.245829075217347,127.48230068663,3.69393964948228,NA,NA,NA,-6.47762935784176,NA,NA,NA,2.91104029923886,NA,NA,NA,-0.753858196584861,NA,NA,NA,0.346608500873576,NA,NA,NA,0.119898065528333,NA,NA,NA,NA,32,TRUE,TRUE,TRUE
"Kissileff_Time",39,86.9844016294903,1,-4.66377114912269,-3.14512588001371,-0.838763006239752,-1.55888256294739,1.42057083294683,1.47555723379051,95.6117271973673,4.07810487520597,NA,NA,NA,-6.34526401648557,NA,NA,NA,-0.999721016148464,NA,NA,NA,-2.48085267342344,NA,NA,NA,1.4993544006443,NA,NA,NA,1.41575739632767,NA,NA,NA,NA,33,TRUE,FALSE,TRUE
"Kissileff_Time",29,95.7931177368704,1,-5.07572368144519,-2.16469460885302,2.20418852366452,0.741920204707384,1.03959805064328,1.17407890847649,71.0959004478773,-0.0707063167794456,NA,NA,NA,-9.77838775063283,NA,NA,NA,3.25301011474283,NA,NA,NA,0.309122503551375,NA,NA,NA,1.19409573413303,NA,NA,NA,1.1498685406678,NA,NA,NA,NA,34,TRUE,TRUE,FALSE
"Kissileff_Time",20,3.88757490073692,1,-6.74496848646886,7.55560438165062,-1.06444166633657,-4.35023805927559,0.121366406973308,0.285046576084241,49.0316542872604,1087.53788644394,NA,NA,NA,-1101.02414320842,NA,NA,NA,31.7179994289799,NA,NA,NA,-128.74409346049,NA,NA,NA,1.17047071091155,NA,NA,NA,-1.4430670052663,NA,NA,NA,NA,35,TRUE,TRUE,TRUE
"Kissileff_Time",80,70.7403250401442,1,-1.65564190389239,10.9424987295969,-1.87095262582736,-3.22991660811382,0.198550331831063,0.234972113806136,196.126618765553,12.8007342133578,NA,NA,NA,-15.3303301589066,NA,NA,NA,-2.51148414420246,NA,NA,NA,-3.52082056512824,NA,NA,NA,0.241227783124466,NA,NA,NA,0.224005848400502,NA,NA,NA,NA,36,TRUE,FALSE,FALSE
"Kissileff_Time",53,72.244645126492,1,-3.91599562171814,-4.01016730979892,0.629121549993528,0.885093695190085,0.308148589254817,0.284056238684972,129.933883398425,3.1300933340947,NA,NA,NA,-9.2931523909397,NA,NA,NA,2.21728840716791,NA,NA,NA,-0.182304235366725,NA,NA,NA,0.315484067582295,NA,NA,NA,0.281704703361354,NA,NA,NA,NA,37,TRUE,TRUE,TRUE
"Kissileff_Time",68,41.6639649357214,1,-1.75948741380556,0.817568593895371,0.598586143617361,-0.574566772091245,0.364370393245949,0.472022933380396,166.70762608922,2.60249134092956,NA,NA,NA,-0.472845636680022,NA,NA,NA,0.780102275939664,NA,NA,NA,-0.807856672349895,NA,NA,NA,0.486474753075662,NA,NA,NA,0.379255553100034,NA,NA,NA,NA,38,FALSE,TRUE,FALSE
"Kissileff_Time",32,19.0821746778636,1,-2.14203121242401,2.93478021550891,-2.11596456166624,-3.21382852673201,0.428162602922082,0.495669579595847,78.4506475564351,25.7523183361997,NA,NA,NA,-28.8369861082965,NA,NA,NA,-0.730033118842571,NA,NA,NA,-4.71280081981664,NA,NA,NA,0.738097824272159,NA,NA,NA,-0.205623664448734,NA,NA,NA,NA,39,TRUE,TRUE,TRUE
"Kissileff_Time",64,69.7306534578365,1,0.791623184258305,3.25691895995858,-0.790520335386201,-1.42236499654563,0.989855730076483,1.01742654299425,156.901293981674,6.31835819754549,NA,NA,NA,-4.73512059140224,NA,NA,NA,1.36747232307165,NA,NA,NA,-2.94855707968049,NA,NA,NA,1.08217651945878,NA,NA,NA,0.847399773254499,NA,NA,NA,NA,40,TRUE,TRUE,TRUE
"Kissileff_Time",37,116.19606000464,1,1.97726313802075,2.93285146722199,0.314186061468623,-0.106084768041496,0.345214826980006,0.370709456836374,90.7085632355999,5.13908181907806,NA,NA,NA,-1.18454255327217,NA,NA,NA,0.741279649025375,NA,NA,NA,-0.328554559346985,NA,NA,NA,0.374828340044691,NA,NA,NA,0.351988573600789,NA,NA,NA,NA,41,TRUE,TRUE,FALSE
"Kissileff_Time",39,141.315362774964,1,-2.96188020608401,0.22947532341813,1.10769816438732,0.0235548355233932,0.741368530394261,0.812855356404046,95.6117287649105,1.46198772978111,NA,NA,NA,-7.38577569243818,NA,NA,NA,1.35420053273274,NA,NA,NA,-0.0371584635848105,NA,NA,NA,0.810080836550294,NA,NA,NA,0.800072608188543,NA,NA,NA,NA,42,TRUE,TRUE,FALSE
"Kissileff_Time",112,41.6158173257755,1,-4.88496515029821,-1.45020495810443,0.682091956696372,0.0477324979371326,0.426794584581026,0.450440557940296,274.577263806651,4.08435966517195,NA,NA,NA,-13.8543147956378,NA,NA,NA,3.46519714658836,NA,NA,NA,-2.23976957011601,NA,NA,NA,0.52902900942258,NA,NA,NA,0.305163801372881,NA,NA,NA,NA,43,TRUE,TRUE,TRUE
"Kissileff_Time",48,84.132718881266,1,0.661661039495214,4.30784372828903,-1.27748664088112,-2.61256052519449,1.13983230148921,1.26034658186111,117.675969866474,5.74847136302712,NA,NA,NA,-4.36425393833528,NA,NA,NA,0.455763738379426,NA,NA,NA,-3.12384037558014,NA,NA,NA,1.27835910209861,NA,NA,NA,1.19714591677662,NA,NA,NA,NA,44,TRUE,TRUE,FALSE
"Kissileff_Time",27,51.1243563490927,1,1.42297481606673,3.13651074329657,1.05112406516802,0.495185396974402,0.773058850283495,0.798477812344496,66.1927347680277,4.16139458123279,NA,NA,NA,-0.977817223110308,NA,NA,NA,2.28727511906082,NA,NA,NA,-0.342313059964937,NA,NA,NA,0.917428290645054,NA,NA,NA,0.692458812854011,NA,NA,NA,NA,45,TRUE,TRUE,TRUE
"Kissileff_Time",50,82.6536834422561,1,-2.79657685431675,1.19170507250246,2.0679521491356,0.463889684484325,0.911074961300236,1.06233847696795,122.579135409286,1.32414302257798,NA,NA,NA,-1.88939671857258,NA,NA,NA,2.78667021248247,NA,NA,NA,0.388910309927162,NA,NA,NA,1.06592792057323,NA,NA,NA,1.01278870657503,NA,NA,NA,NA,46,FALSE,TRUE,FALSE
"Kissileff_Time",18,49.6495652008509,1,-0.864354897258426,7.37250679372182,-0.99620829095285,-3.30799072066999,0.459281919782562,0.607944707524081,44.1284888227497,12.0815143710334,NA,NA,NA,-13.6046440841727,NA,NA,NA,2.31607502212305,NA,NA,NA,-4.30848909782098,NA,NA,NA,0.6611588568524,NA,NA,NA,0.560199615987269,NA,NA,NA,NA,47,TRUE,TRUE,FALSE
"Kissileff_Time",93,4.76611701835454,1,-8.80245528977905,12.6819317086133,0.0671844209863526,-4.12762321016576,0.0882538605115086,0.285604786433108,227.997191592733,153.319371028574,NA,NA,NA,-227.080353442742,NA,NA,NA,0.547574111198012,NA,NA,NA,-10.9860067290492,NA,NA,NA,0.343462649649973,NA,NA,NA,0.216110403961665,NA,NA,NA,NA,48,TRUE,TRUE,FALSE
"Kissileff_Time",68,30.9930683352986,1,-0.126739380913858,0.958144972174054,1.61061549752152,1.34168881418294,-0.0117626064062977,-0.00297420621357701,166.707623962727,1.56448275180107,NA,NA,NA,-2.4052693864324,NA,NA,NA,1.83227605364865,NA,NA,NA,1.24538880008571,NA,NA,NA,0.000937885475434297,NA,NA,NA,-0.0163091700253561,NA,NA,NA,NA,49,TRUE,TRUE,TRUE
"Kissileff_Time",71,39.549401171217,1,-0.273924479907017,3.97875513603315,-2.72966667750269,-4.69827759220115,1.08260702959742,1.30065528964858,174.062379165511,9.22928950830209,NA,NA,NA,-14.0184456938976,NA,NA,NA,-2.81435775223169,NA,NA,NA,-8.07967961342663,NA,NA,NA,1.54398733413867,NA,NA,NA,1.12799500829853,NA,NA,NA,NA,50,TRUE,FALSE,FALSE
"Kissileff_Time",69,29.4981169813053,1,-6.06066702290766,3.78472407648469,-0.255579263446648,-3.47680352795516,0.724076816343649,0.980649973292136,169.15920756327,11.9537381147948,NA,NA,NA,-24.0749948596381,NA,NA,NA,6.29284138976032,NA,NA,NA,-7.27335685385365,NA,NA,NA,1.3839800596098,NA,NA,NA,0.211798686215247,NA,NA,NA,NA,51,TRUE,TRUE,TRUE
"Kissileff_Time",31,43.8616475430326,1,-0.8987599559483,3.76229237312492,1.16139081696338,-1.3430561189975,0.804673113036589,1.09427540406153,75.9990638849407,4.97080101705274,NA,NA,NA,-6.76828502217043,NA,NA,NA,3.56411203232209,NA,NA,NA,-1.86242130370645,NA,NA,NA,1.1610565222096,NA,NA,NA,0.641610324462336,NA,NA,NA,NA,52,TRUE,TRUE,TRUE
"Kissileff_Time",47,112.093335316546,1,-1.39354721301687,5.31786669522653,-2.81872288215369,-4.65263304696842,1.1752165199318,1.28598032942899,115.224393895195,6.18653983715642,NA,NA,NA,-8.97397040633689,NA,NA,NA,-1.69616454868202,NA,NA,NA,-4.91152026855135,NA,NA,NA,1.31274711765504,NA,NA,NA,1.20041564699999,NA,NA,NA,NA,53,TRUE,TRUE,FALSE
"Kissileff_Time",26,47.2456052339622,1,-2.76299444656866,11.957575750594,-1.91361920388928,-5.66920205716346,0.62339826650015,0.852394701095913,63.741150454191,15.9473361778982,NA,NA,NA,-21.4736007975627,NA,NA,NA,3.00013802776492,NA,NA,NA,-6.82729506821409,NA,NA,NA,0.9357668038222,NA,NA,NA,0.376916696473071,NA,NA,NA,NA,54,TRUE,TRUE,TRUE
"Kissileff_Time",40,55.8040988309472,1,-16.5513043080009,-8.2934775912573,2.00258150013551,0.524126615123136,0.192469323552379,0.253125262451885,98.0633084415209,-6.5201097972343,NA,NA,NA,-26.5824478186115,NA,NA,NA,3.89421165290827,NA,NA,NA,0.00828808861955194,NA,NA,NA,0.284798434218897,NA,NA,NA,0.17323985783373,NA,NA,NA,NA,55,TRUE,TRUE,TRUE
"Kissileff_Time",34,52.7583393304959,1,-9.30020498821228,7.33579854150195,-1.86856097888037,-5.62339767483151,0.649927350630373,0.860750569268491,83.3538120573779,9.24739710986709,NA,NA,NA,-27.8578275602243,NA,NA,NA,2.46673494393841,NA,NA,NA,-6.23729077943887,NA,NA,NA,0.894550789342914,NA,NA,NA,0.866251301841614,NA,NA,NA,NA,56,TRUE,TRUE,FALSE
"Kissileff_Time",63,9.96980729966141,1,-1.45136364131581,-0.0269140910765299,2.22749811692591,0.479576835633066,0.0860755334548293,0.512947398688181,154.449710433926,2.99223901285677,NA,NA,NA,-6.17104315062266,NA,NA,NA,6.16368844397144,NA,NA,NA,-1.82663723932218,NA,NA,NA,0.804517245287203,NA,NA,NA,0.271535165449573,NA,NA,NA,NA,57,TRUE,TRUE,FALSE
"Kissileff_Time",76,67.5360166016362,1,-2.67725148813899,-1.73706908589044,0.911206756642551,0.612238511542649,0.397584267576438,0.409430204302022,186.320290676037,3.10354800638827,NA,NA,NA,-5.51519664733787,NA,NA,NA,1.40428782812363,NA,NA,NA,0.547777059650436,NA,NA,NA,0.436692977284455,NA,NA,NA,0.337913664695165,NA,NA,NA,NA,58,TRUE,TRUE,TRUE
"Kissileff_Time",33,76.5964475886557,1,-8.22259481000169,1.16906871969046,-0.231690909116786,-3.64503372559824,1.56034935076712,1.85617139306989,80.9022303273522,4.4345692462587,NA,NA,NA,-20.8799301357894,NA,NA,NA,4.83542900574501,NA,NA,NA,-5.29882621122565,NA,NA,NA,2.04339628544484,NA,NA,NA,1.08979260593756,NA,NA,NA,NA,59,TRUE,TRUE,TRUE
"Kissileff_Time",43,53.7951326556118,1,-12.7482109928085,-6.13855843165508,1.72129899470865,-0.424916400745532,0.505919424696432,0.673880342624346,105.41805836571,-2.60105920973731,NA,NA,NA,-22.8323779061342,NA,NA,NA,4.71240053138127,NA,NA,NA,-1.1371090888129,NA,NA,NA,0.703303627259104,NA,NA,NA,0.603834410087402,NA,NA,NA,NA,60,TRUE,TRUE,FALSE
"Kissileff_Time",43,9.26330143379585,1,-2.52469186095256,11.1372523908143,-0.475613596955814,-4.13209670475256,0.216202517293504,0.465170255416126,105.418057763541,21.9906615742198,NA,NA,NA,-28.4058023286084,NA,NA,NA,7.26974389041197,NA,NA,NA,-8.2247079227695,NA,NA,NA,0.723675416810897,NA,NA,NA,-0.0747880409183059,NA,NA,NA,NA,61,TRUE,TRUE,TRUE
"Kissileff_Time",74,42.9352808320935,1,-4.23412402146055,-0.357784061705907,2.19618174476473,0.850182496262553,0.156451276422481,0.25390764806176,181.417120200323,0.875023550089916,NA,NA,NA,-8.90410879803499,NA,NA,NA,1.86315551318228,NA,NA,NA,0.616890434116109,NA,NA,NA,0.242591925264322,NA,NA,NA,0.242590452450717,NA,NA,NA,NA,62,TRUE,FALSE,FALSE
"Kissileff_Time",27,88.8225935082603,1,-1.38015572645073,5.29646637083684,-1.50540436986827,-3.62439622419501,1.233262905199,1.39736348206729,66.1927354403632,8.03810042362372,NA,NA,NA,-10.7984656539431,NA,NA,NA,1.35629054263755,NA,NA,NA,-4.72290469910894,NA,NA,NA,1.48902572711147,NA,NA,NA,1.24957352334292,NA,NA,NA,NA,63,TRUE,TRUE,FALSE
"Kissileff_Time",46,92.8545534357653,1,-0.632198089198595,2.88139549437431,2.31867721070637,0.919124222192411,0.774730038270198,0.889896545037445,112.772807210791,3.68551684380376,NA,NA,NA,-4.59033440229779,NA,NA,NA,1.23323502402812,NA,NA,NA,0.65551311944468,NA,NA,NA,0.91454597322287,NA,NA,NA,0.8680518693378,NA,NA,NA,NA,64,TRUE,FALSE,FALSE
"Kissileff_Time",58,87.9859051453287,1,0.172553016670376,3.84793011424197,-0.277411330822964,-1.66666116044311,0.835474129699515,0.949591316931786,142.191797171095,4.57628145975101,NA,NA,NA,-4.16805387767889,NA,NA,NA,-0.679892498301552,NA,NA,NA,-1.72582357622509,NA,NA,NA,0.945688711259582,NA,NA,NA,0.939883229252951,NA,NA,NA,NA,65,TRUE,FALSE,FALSE
