"model","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","ID","r_fit","theta_fit"
"FPM_Time",56,101.410806269972,1,16.2803709841707,17.2673648902564,-0.0599702518861868,-0.0834897677181289,137.288631634534,-0.0690222422810624,141.129343610415,3.84071197588108,0.050022275751342,-0.085175739329702,141.129514608988,3.84088297445427,0.0500171745404983,17.409730874506,141.14093675957,3.85230512503634,0.049677671630439,15.1383302276354,141.139569666708,3.85093803217401,0.0497181774376784,11,FALSE,TRUE
"FPM_Time",91,245.615474290327,1,41.8134350684725,42.7750738371898,-0.026848080466902,-0.0355444746433775,223.094026382912,-0.0305406767210104,226.930586431132,3.83656004822029,0.0501463044802183,-0.0340353842199346,226.933975412169,3.8399490292571,0.0500450425911677,42.6063910034871,226.926147086998,3.83212070408544,0.0502792786438049,40.9082371060779,226.836373119349,3.7423467364373,0.053049888776578,12,FALSE,TRUE
"FPM_Time",42,61.5758255187129,1,45.1257953850643,43.1372614802151,-0.500985501502056,-0.484410995840926,102.966473679259,-0.390055528250945,106.793526016644,3.8270523373856,0.0504315499963849,-0.631875484381373,106.792874346495,3.82640066723643,0.0504511637666029,49.1013971606768,106.768802848992,3.80232916973333,0.0511813401349092,41.832361913449,106.772594385832,3.80612070657352,0.0510655916232809,13,TRUE,TRUE
"FPM_Time",61,81.7531940173102,1,23.6918005507531,22.2469980135754,0.154748280251255,0.224835773344557,149.546545483684,0.244446097765134,153.388440701088,3.84189521740447,0.04998698867439,0.139262768742434,153.394638901979,3.84809341829509,0.049802572820156,26.1634571296963,153.410136453133,3.8635909694496,0.0493446103448921,21.3780891932119,153.407660652983,3.86111516929904,0.0494174722294832,14,TRUE,TRUE
"FPM_Time",53,102.46715887084,1,14.0748059570727,13.3435764901867,0.186996119615242,0.219648296268437,129.933883491231,0.232356730325508,133.774406830102,3.84052333887112,0.0500279037878377,0.176316608507756,133.785666900306,3.85178340907513,0.0496931255188601,15.2444097579867,133.788552663853,3.85466917262212,0.0496077091395076,12.8580139533712,133.785738372395,3.85185488116446,0.0496910081247529,15,TRUE,TRUE
"FPM_Time",37,10.7243431662648,1,10.7981025155209,9.76344602496829,0.213912860091131,1.29795425958,90.7085603961555,2.75629430263755,94.5829370765607,3.87437668040519,0.0490285120688705,-2.02241887219772,94.5762607487024,3.86770035254685,0.0492239230602134,21.8330404769975,94.7096078668438,4.00104747068823,0.0454719961727844,4.15976252333315,94.6060222195986,3.89746182344307,0.0483591158786437,16,TRUE,TRUE
"FPM_Time",28,60.5228506552263,1,10.4350510234542,10.7568954045745,0.18935354823193,0.198987752649435,68.6443160723487,0.251373529137092,72.5210711570277,3.87675508467902,0.0489590960366907,0.107459087547947,72.4859002271863,3.84158415483758,0.0499962627509704,12.0417233271481,72.5106512785143,3.8663352061656,0.0492639810338671,8.94481302132298,72.5058369654623,3.86152089311362,0.0494055241466805,17,TRUE,TRUE
"FPM_Time",52,75.6550296924332,1,10.0880897681571,10.7183025049089,0.493063315611201,0.479122282072785,127.482300794261,0.467244442327504,131.342079886662,3.85977909240185,0.0494568396796382,0.409663456293728,131.323757826767,3.84145703250687,0.0500000533228105,11.5776155456619,131.337528607396,3.8552278131354,0.0495911917360443,8.82903723040089,131.346942073221,3.86464127896025,0.0493137344088443,18,FALSE,TRUE
"FPM_Time",118,281.488812009788,1,30.0162270033977,29.2098362252347,0.362255517052052,0.374317901260871,289.286761214674,0.37639603690961,293.131909743625,3.84514852895074,0.0498901026904628,0.361089904128282,293.134310935634,3.84754972095993,0.0498187207172303,30.9672837449059,293.134423358885,3.84766214421074,0.0498153812752711,29.0330982226079,293.133675356129,3.84691414145431,0.0498376045423718,19,TRUE,TRUE
"FPM_Time",29,103.868903602912,1,21.8693548701966,22.0611385102109,0.341523737741464,0.319347844648215,71.0958984811042,0.386005435290247,74.9479548873871,3.85205640628293,0.0496850383619962,0.284500830959987,74.9370061987702,3.84110771766605,0.0500104708613971,23.6949597851567,74.972460645228,3.8765621641238,0.0489647227406412,20.2782482184851,74.9688845308238,3.87298604971967,0.0490691471116367,20,TRUE,TRUE
"FPM_Time",82,102.714800376742,1,9.4630924510637,10.0909941027128,0.104371606624443,0.0812757757299835,201.029781959133,0.0923761110720499,204.882546043834,3.85276408470045,0.0496640808607731,0.0780644441447787,204.869420145463,3.83963818632964,0.0500543214919004,10.2942362982233,204.876589886387,3.84680792725359,0.0498407610303697,8.91697202124533,204.919572224913,3.88979026578019,0.0485804899759258,21,FALSE,TRUE
"FPM_Time",63,4.4066465545677,1,9.48251858528377,10.881364479661,-0.0267309638111304,3.8635565251112,154.449720673471,17.1160677966081,158.59022034209,4.1404996686187,0.0418688089273541,-14.7539819705515,158.569345772687,4.11962509921563,0.0423884708629909,45.2508875095928,158.956258189053,4.50653751558235,0.033765527242963,0.264280009510442,158.30950218276,3.85978150928872,0.0494567684362686,22,TRUE,TRUE
"FPM_Time",83,224.844524228341,1,30.3616783037437,30.4187431946955,0.259159354347632,0.252778483460451,203.481365217793,0.247933034159867,207.319412075241,3.83804685744732,0.0501018523681057,0.246068192493411,207.320946443339,3.83958122554563,0.0500560220122357,31.1734915359867,207.313401856144,3.83203663835056,0.0502818003039878,29.4720587135886,207.309417701781,3.82805248398756,0.0504014635621938,23,FALSE,TRUE
"FPM_Time",80,102.657490312687,1,28.2543149485927,27.2717909235985,0.301287962630039,0.355165010646124,196.126616938325,0.350660382425564,199.997809161888,3.87119222356353,0.0491216162940719,0.229159577165674,199.96832492415,3.84170798582571,0.0499925706133203,30.6351736178139,199.986352339709,3.85973540138411,0.0494581275928392,25.8883168355817,199.98423912767,3.85762218934519,0.0495204626566483,24,TRUE,TRUE
"FPM_Time",49,31.9998452514707,1,19.8161150741123,16.5228080360685,-0.340176936489001,-0.15814305851236,120.127552595252,-0.0080630143154195,123.971382653996,3.84383005874489,0.0499293437593581,-0.645188732087982,123.994645716469,3.86709312121737,0.0492417370149638,24.5474307865251,124.019001330376,3.89144873512446,0.048532541935184,15.6019535660597,124.006627257935,3.87907466268364,0.0488914968550619,25,TRUE,TRUE
"FPM_Time",44,96.0892564144089,1,27.0195156814236,26.3068725360304,0.651644489654787,0.70787083791059,107.869640965919,0.726542808420553,111.709220699715,3.83957973379613,0.0500560665480885,0.671267216536964,111.715137498014,3.84549653209548,0.0498797506569119,28.8629382816113,111.688392540451,3.8187515745324,0.0506819875305173,25.2093325594517,111.689840660828,3.82019969490969,0.0506382026388935,26,FALSE,TRUE
"FPM_Time",35,124.00656609619,1,8.92459336508598,9.32435342860845,0.0652281765152421,0.0589327889407286,85.8053949051747,0.0564309186123354,89.6499723825854,3.84457747741077,0.0499070946532166,0.0509861165293043,89.6458776000324,3.84048269485774,0.0500291165006396,9.53559258513494,89.6557239312802,3.85032902610551,0.0497362330053837,8.45564012062094,89.655027314218,3.84963240904334,0.0497568945225905,27,FALSE,TRUE
"FPM_Time",79,87.2700015327699,1,14.2394324719378,13.6487566232681,-0.0396601029633623,-0.0333553791046143,193.675035791427,-0.0188022049382898,197.528145206137,3.85310941471016,0.0496538574958548,-0.0641563435105903,197.518288712982,3.8432529215554,0.0499465311089958,15.4599496275534,197.524958384407,3.84992259298068,0.049748286625665,13.0587483589115,197.523833178796,3.84879738736907,0.0497816730416145,28,TRUE,TRUE
"FPM_Time",19,18.4833255032854,1,11.8657517377479,8.48439848702401,-0.09692263982517,0.253973130509257,46.580071424396,0.730390821655198,50.4349235448004,3.85485212040436,0.0496022992565655,-0.805218492662529,50.5155314906008,3.9354600662048,0.0472782068725208,18.0403603044949,50.5464652552918,3.96639383089576,0.0464170786764533,6.96909617754704,50.4889560683321,3.90888464393605,0.0480314643377561,29,TRUE,TRUE
"FPM_Time",54,139.958848302172,1,9.70262499454811,10.0937162771211,0.00280170788936693,-0.00513227477076725,132.385466331219,-0.00533026197402809,136.226546160647,3.84107982942785,0.0500113026649571,-0.00661205365035545,136.225556518939,3.84009018771948,0.0500408295024855,10.2031194778498,136.231213331366,3.84574700014642,0.0498723013998267,9.23694723524184,136.254470213365,3.86900388214613,0.049185705233458,30,FALSE,TRUE
"FPM_Time",18,28.8118721938355,1,13.3335530839879,10.671306932345,0.137765714562999,0.338180253654718,44.1284887004769,0.62240892206309,47.9770181967026,3.84852949622571,0.0497896252326978,-0.237897841406786,47.9763940843904,3.8479053839135,0.0498081568455061,17.5221351348706,48.0616785197251,3.93318981924812,0.0473420656041477,9.2144580094727,48.0302149651775,3.90172626470059,0.0482365198064532,31,TRUE,TRUE
"FPM_Time",59,130.017679878281,1,22.0202296949915,20.6336790527873,0.546997714186871,0.595688963542748,144.643379648991,0.601822514877298,148.484563110523,3.8411834615321,0.050008211774259,0.537583291606207,148.497066158584,3.85368650959279,0.0496367777806733,23.5751000920335,148.497595768007,3.85421611901549,0.0496211089075222,20.3717731229513,148.499128544867,3.85574889587642,0.0495757900452445,32,TRUE,TRUE
"FPM_Time",88,73.7633485806026,1,12.0927037051822,10.7502232577463,0.727261792413774,0.802211253017595,215.739278095543,0.840802514602811,219.587589779725,3.84831168418236,0.0497960918443052,0.656850099305197,219.592735696099,3.85345760055614,0.0496435518357342,13.8722592332895,219.593558712198,3.85428061665539,0.0496192010556989,10.4646340627663,219.590705879912,3.8514277843687,0.0497036624843801,33,TRUE,TRUE
"FPM_Time",33,52.5096049085958,1,19.8920306677298,17.3995744198081,0.064999846203767,0.202626740677426,80.9022293251754,0.236572111525662,84.7479136241123,3.84568429893692,0.0498741661079241,-0.0964736632677438,84.7535096743561,3.85128034918071,0.0497080316004375,23.1252509300108,84.7877080066367,3.88547868146132,0.0487053764146945,16.8616663287962,84.779070251048,3.87684092587257,0.0489565926194657,34,TRUE,TRUE
"FPM_Time",46,30.1657780908161,1,14.2952714869313,11.5604942468926,-0.260560293398822,-0.0654779072850943,112.772804458006,-0.0633779555347427,116.611183019782,3.83837856177603,0.050091940868089,-0.260013698104862,116.578712761892,3.8059083038857,0.0510720685548102,17.009417752604,116.587933515415,3.81512905740911,0.0507916921391631,11.8816432888283,116.593064138955,3.8202596809484,0.0506363897834494,35,FALSE,TRUE
"FPM_Time",82,125.919612642625,1,31.4177515405182,29.7441587171378,-0.00379027005897162,0.029505914107841,201.029781866841,0.022873541364732,204.861794788125,3.83201292128405,0.0502825117521712,-0.0140122657811383,204.866055538465,3.83627367162387,0.0501548712551649,32.7707417676784,204.858728267819,3.82894640097825,0.050374588784589,29.8599319442843,204.858062936104,3.82828106926314,0.0503945899181278,36,TRUE,TRUE
"FPM_Time",35,191.230314021298,1,9.17983244989353,9.22672757075983,0.118906305658554,0.118131030276265,85.8053949064854,0.112620051074048,89.6474358104635,3.84204090397819,0.0499826457731205,0.111399724453853,89.6456534756441,3.84025856915875,0.0500358043928717,9.49624633743509,89.6548015528418,3.84940664635644,0.0497635925423353,8.86689184908203,89.6540318224702,3.8486369159848,0.0497864363791441,37,FALSE,TRUE
"FPM_Time",23,98.5561649342446,1,4.36532874947009,3.91678113091439,0.24235212965908,0.265949260033813,56.3864026930005,0.26188224617509,60.2254670334091,3.83906434040858,0.0500714560105937,0.243163157566898,60.2238228564692,3.83742016346865,0.0501205839709197,4.35729173367718,60.2183668993234,3.83196420632289,0.0502839731033031,4.07753491441904,60.1870951541141,3.8006924611136,0.0512313914803395,38,FALSE,FALSE
"FPM_Time",60,128.334679038006,1,12.902982380332,12.1531235139159,0.403110421693645,0.426473470855945,147.094962486655,0.426092818029369,150.929369205382,3.83440671872717,0.0502107578908533,0.395592446940946,150.919446523768,3.82448403711223,0.050508896659696,13.6603269598484,150.927635739931,3.83267325327566,0.050262707543723,12.1772571117823,150.92867364007,3.83371115341495,0.0502315962382264,39,TRUE,TRUE
"FPM_Time",71,36.8927594066016,1,15.2417856510564,12.3848291634931,0.242280658594966,0.483580453402829,174.062374565872,0.480501909235648,177.900935956154,3.83856139028202,0.0500864787417928,0.278263004630173,177.897647828436,3.83527326256407,0.050184810000016,18.119647244322,177.880482720198,3.81810815432584,0.0507014546119677,12.6281932237918,177.885280275771,3.82290570989895,0.0505564915931027,40,FALSE,TRUE
"FPM_Time",86,184.428874488121,1,22.9525523340396,22.1860476035526,0.0723656886018037,0.0829296803692801,210.836115360905,0.0819834973905374,214.672685829709,3.83657046880461,0.0501459927841799,0.0665863779812312,214.668578109404,3.83246274849927,0.0502690199583705,23.7342698955075,214.670508346045,3.83439298514034,0.0502111692451094,22.255618733138,214.670117022325,3.83400166142039,0.0502228918368574,41,TRUE,TRUE
"FPM_Time",50,169.33854142867,1,20.2299678864976,20.5287843193546,0.722523042361177,0.72294547456986,122.579147394453,0.762286782109955,126.420200002804,3.84105260835058,0.0500121145836593,0.735328167506449,126.445879739128,3.86673234467482,0.0492523241083167,21.3765654575377,126.43585458451,3.85670719005718,0.0495474788444751,19.0510314273168,126.434115991704,3.85496859725045,0.0495988552864195,42,FALSE,TRUE
"FPM_Time",64,139.128681964161,1,23.2045259769084,22.2700049841206,0.132502903127827,0.156450592131505,156.901293401546,0.152317444597943,160.740680306964,3.83938690541771,0.0500618237493661,0.142213090093024,160.728092133502,3.82679873195551,0.0504391819775081,23.9263518823163,160.738568194026,3.83727479247969,0.0501249301020938,22.2815857437252,160.732484143541,3.83119074199433,0.0503071814966797,43,FALSE,TRUE
"FPM_Time",79,127.578770707565,1,21.7371921864441,20.6759206156211,0.108774528885898,0.128556906542587,193.675035426296,0.137269880494032,197.520787934372,3.84575250807586,0.0498721375997974,0.0917030495917994,197.523612813402,3.84857738710591,0.0497882035215703,23.1632067587895,197.526695953231,3.85166052693498,0.0496967661826048,20.3734766833267,197.527006156041,3.85197072974421,0.0496875762587856,44,TRUE,TRUE
"FPM_Time",68,183.708119028227,1,33.8582916584993,34.8927844638949,0.062363629738682,0.049770683468274,166.707628103777,0.0712152557510833,170.552384942997,3.84475683922025,0.0499017569821987,0.0440865616465269,170.552646709152,3.84501860537463,0.0498939681030143,35.1875263490866,170.562328468268,3.85470036449075,0.0496067867319283,32.5103044830604,170.561704383379,3.85407627960217,0.0496252456487393,45,TRUE,TRUE
"FPM_Time",56,75.6642962503188,1,14.6014963233807,14.2156715603254,0.196831652147764,0.234885546642948,137.288633628409,0.27188416307402,141.129202380853,3.8405687524446,0.0500265488003749,0.138855148780824,141.153248212039,3.8646145836305,0.0493145189183655,16.3119220494777,141.146148289223,3.85751466081436,0.0495236367275126,12.9437404938939,141.143763361239,3.85512973283008,0.0495940912698737,46,TRUE,TRUE
"FPM_Time",42,181.0818695865,1,23.9139238674847,24.1400309562325,0.594945352949689,0.586000777297484,102.966473669476,0.622461809453729,106.809747827178,3.84327415770132,0.0499458985782947,0.571236867478311,106.807424199792,3.84095053031594,0.0500151593728568,24.8805541313965,106.831269037196,3.86479536771922,0.0493092063800564,22.9406390886112,106.830190691904,3.86371702242711,0.0493409036891209,47,TRUE,TRUE
"FPM_Time",43,29.7817634624247,1,13.1650074716907,10.4174553845078,-0.118469923683646,0.117755668610334,105.418056356392,0.105971366843475,109.255813983881,3.83775762748988,0.0501104964028332,-0.274963230029217,109.219993856106,3.80193749971403,0.0511933128862171,15.7902226969454,109.232434081507,3.81437772511522,0.0508144769652845,10.7459584793318,109.237994478785,3.81993812239367,0.0506461084995207,48,TRUE,TRUE
"FPM_Time",79,209.77607231469,1,26.4337884964023,25.7912962596111,0.167054079889092,0.173693192612156,193.675035720984,0.175819290233226,197.513500301798,3.83846458081416,0.0500893709122633,0.166877533346606,197.508776225976,3.83374050499145,0.0502307167136354,27.1863140678682,197.478992260269,3.8039565392852,0.0511316256464045,25.6516727831338,197.507978451685,3.83294273070109,0.050254627936596,49,TRUE,TRUE
"FPM_Time",61,132.306202647909,1,21.172279835906,21.1253854899809,0.390831603168642,0.403889464266358,149.546545033609,0.427729795870586,153.379513412894,3.83296837928495,0.050253858999449,0.353603382131457,153.391489195246,3.84494416163696,0.04989618305347,22.6823717286773,153.401960577699,3.85541554409002,0.0495856423724724,19.6940241154276,153.400404890764,3.8538598571553,0.0496316485938707,50,TRUE,TRUE
"FPM_Time",25,121.988317606859,1,33.8878189671417,33.0466237401147,0.211151609744643,0.238609004224236,61.2895687514732,0.271671975618007,65.1315349600297,3.84196620855641,0.0499848723858957,0.195151000786913,65.1315245351498,3.84195578367653,0.0499851831518396,34.8114427515333,65.1965279651935,3.90695921372023,0.0480865286822038,31.8832673357059,65.1930924990616,3.90352374758837,0.0481849432679881,51,TRUE,TRUE
"FPM_Time",106,162.983470371573,1,41.5487761229196,39.7062294280271,0.252313829005404,0.288086399757822,259.867767999291,0.297300262757719,263.711507457465,3.84373945817362,0.0499320414628664,0.282536623929565,263.712378885217,3.84461088592587,0.049906100395506,43.5862775510378,263.709515624357,3.84174762506609,0.0499913887928709,39.428310986577,263.722043712013,3.85427571272146,0.0496193461122276,52,FALSE,TRUE
"FPM_Time",54,123.075773028409,1,25.5832077768724,27.0754368622095,0.178457798767888,0.139259586459785,132.385470882037,0.221973263572832,136.235733848469,3.85026296643176,0.0497381919325053,0.148240370096033,136.22633737656,3.84086649452348,0.050017666144066,26.942317433944,136.21271737081,3.82724648877286,0.0504257080452548,23.9405412685653,136.243240578437,3.85776969640048,0.0495161088330237,53,TRUE,TRUE
"FPM_Time",25,85.1891904634995,1,2.80787679842481,2.95088464867513,0.058937539822813,0.0560235925819142,61.2895679140672,0.0587572543522857,65.1346612318614,3.84509331779424,0.0498917452628183,0.0488954152246508,65.1293263790067,3.83975846493949,0.0500507308671826,3.04322504676316,65.1258209359044,3.83625302183726,0.0501554890402605,2.7162272533973,65.1257419350074,3.83617402094026,0.0501578526050991,54,FALSE,TRUE
"FPM_Time",61,93.6661488076297,1,20.5176362004432,20.982928918936,0.0155815843073884,0.0190158854678694,149.546545043584,0.0543358569634423,153.395057235836,3.84851219225257,0.049790138937107,-0.0243601512468672,153.396598167454,3.85005312387014,0.0497444151240726,22.3459134791803,153.403533415911,3.85698837232783,0.0495391750250532,18.9287691659738,153.402127434341,3.85558239075746,0.0495807109030596,55,TRUE,TRUE
"FPM_Time",27,98.0942467576263,1,24.8065524962159,22.884696404939,0.244042958181789,0.295551162457281,66.1927332327964,0.294949888397019,70.0212648883176,3.82853165552123,0.05038705583472,0.218186324975319,70.0317272355599,3.83899400276356,0.0500735566552366,25.5232310990219,70.0083695083303,3.81563627553399,0.0507763164014614,22.2430418347685,70.0681064633275,3.87537323053114,0.0489994141472153,56,TRUE,TRUE
"FPM_Time",20,179.64625383691,1,30.2999032708661,30.2154876818408,0.398013739420279,0.401855170813516,68.3027561829045,0.418858122286782,72.1500742102603,3.84731802735583,0.0498256037348108,0.410263914580699,72.1502533494467,3.84749716654218,0.0498202818849294,30.1917289785696,72.3578196248661,4.05506344196164,0.0440390641114009,29.5919127957108,72.355739650193,4.05298346728848,0.0440933522572423,57,FALSE,FALSE
"FPM_Time",18,6.03997585989681,1,2.17320598051633,7.10490042956371,0.954329786582548,-0.940563236427261,44.1284888056011,4.93744626949275,48.0894037052786,3.96091489967756,0.046568386591415,-1.92662596723746,48.035600628107,3.90711182250595,0.0480821618757846,9.72101832661472,48.1894886331991,4.06099982759801,0.0438845086517283,0.333567652397,47.9997329397913,3.87124413419023,0.0491200970828247,58,TRUE,TRUE
"FPM_Time",52,117.292195645472,1,16.6957108901118,17.551778073559,0.146664947537617,0.132404986672193,127.482300694351,0.160028844576173,131.3410515417,3.85875084734893,0.0494871594329691,0.113744792165963,131.325251636514,3.8429509421624,0.0499555266531865,17.9852987054517,131.336458084445,3.85415739009419,0.0496228461870134,15.6013608184769,131.334958410012,3.85265771566038,0.0496672303240798,59,TRUE,TRUE
"FPM_Time",64,164.320256556556,1,21.1248796550095,21.8220796858252,0.0194141811797023,0.00606081730302704,156.901311146531,0.00823129690666726,160.746667297704,3.84535615117255,0.0498839262886552,0.00377189609198553,160.74130760974,3.83999646320848,0.0500436268110416,22.0128503896342,160.751431753751,3.85012060721976,0.0497424137157901,20.1245053381111,160.750424507094,3.84911336056226,0.049772295287791,60,FALSE,TRUE
"FPM_Time",81,63.6541200750597,1,7.11018972111699,8.0611888195981,0.190751506224951,0.140602129713079,198.578206103711,0.178182970100636,202.41659138495,3.83838528123925,0.0500917401084015,0.143949619794478,202.417619789566,3.83941368585511,0.0500610241345109,7.96346896289504,202.412368858316,3.83416275460553,0.0502180657386948,6.60206227233765,202.395784356982,3.81757825327077,0.0507174930359497,61,FALSE,TRUE
"FPM_Time",40,56.4047667934912,1,15.9859276273592,13.993138560535,0.2714129568177,0.377445880558573,98.0633082406408,0.379521803727963,101.90279086361,3.83948262296958,0.0500589658605037,0.21219632400243,101.891024734273,3.82771649363205,0.0504115687155924,17.8196507117209,101.86478386626,3.80147562561909,0.0512074354740675,14.2394556861095,101.886969237787,3.8236609971466,0.0505337097661961,62,TRUE,TRUE
"FPM_Time",63,182.688462360698,1,12.0466597420763,11.9247699973057,0.111623116690907,0.110939641506411,154.449710899142,0.10896377708261,158.286833462374,3.8371225632323,0.0501294817002971,0.105847671568693,158.289358925092,3.83964802595034,0.0500540277437862,12.4684922744237,158.285285748191,3.8355748490489,0.0501757825831773,11.7205181205009,158.284848823893,3.83513792475122,0.0501888616375099,63,FALSE,TRUE
"FPM_Time",85,218.286773761587,1,46.3618271289382,45.7423274165399,0.334630178479778,0.351730429741414,208.384530277329,0.363179833398632,212.225871647889,3.84134137056063,0.0500035024292977,0.335002677563053,212.23842751012,3.85389723279133,0.0496305427583069,48.0525385355337,212.24077026885,3.85623999152133,0.0495612793107375,44.5983726913604,212.240249051637,3.85571877430866,0.0495766802135984,64,FALSE,TRUE
"FPM_Time",38,190.967578538434,1,32.7171519500719,32.5966739547853,0.415581965002377,0.416705670674291,93.282903331483,0.43504919889687,97.1239373806153,3.84103404913228,0.0500126681544697,0.405884731485421,97.129908842463,3.84700551098001,0.0498348893794234,33.4714393234731,97.1631060339622,3.88020270247918,0.0488586581501905,31.7291444400564,97.1621412418856,3.87923791040257,0.0488867430599017,65,TRUE,TRUE
"FPM_Time",21,66.6102044225731,1,16.9892305851261,16.3354655938972,-0.0346849058503169,-0.029678146680532,51.4832368511141,0.00344227865806121,55.3068078541539,3.82357100303976,0.0505364237005409,-0.0754867242395146,55.321501220579,3.83826436946489,0.0500953527605961,18.1443330899812,55.2984764268169,3.81523957570279,0.0507883414840559,15.9983280289473,55.3003287095264,3.81709185841225,0.0507322193862767,66,TRUE,TRUE
"FPM_Time",82,109.457079937017,1,31.0644968705891,30.9383745208492,0.488184761196304,0.465121622099415,201.029781939307,0.545533384478301,204.875537288344,3.84575534903732,0.0498720531128135,0.409058116630218,204.873477138622,3.84369519931531,0.049933359361291,33.5526634551978,204.890963776814,3.8611818375073,0.0494155087206827,28.4613929163216,204.888747177222,3.85896523791453,0.0494808361013586,67,TRUE,TRUE
